,episode,success,sim_steps,noise_stddev,total_reward,agent_time_ratio,agent_id
105,105,False,999,"[0, 0]",-0.26312725984617863,6,0
106,106,False,999,"[0, 0]",-0.06053884637220528,6,0
107,107,False,999,"[0, 0]",-0.03410469239292995,6,0
108,108,False,999,"[0, 0]",-0.04324225821063818,6,0
109,109,False,999,"[0, 0]",-0.15372913147817932,6,0
110,110,False,999,"[0, 0]",-0.28350417728481014,6,0
111,111,False,999,"[0, 0]",-0.1300385175517108,6,0
112,112,False,999,"[0, 0]",-0.608845058448094,6,0
113,113,False,999,"[0, 0]",-0.09250887734468248,6,0
114,114,False,999,"[0, 0]",-1.3827105185899153,6,0
115,115,False,999,"[0, 0]",-0.10966888368327432,6,0
116,116,False,999,"[0, 0]",-0.38700111583629954,6,0
117,117,False,999,"[0, 0]",-0.4203421894820204,6,0
118,118,False,999,"[0, 0]",-0.3643622561816695,6,0
119,119,False,999,"[0, 0]",-0.34485643918529746,6,0
120,120,False,999,"[0, 0]",-1.2584085440396076,6,0
121,121,False,999,"[0, 0]",-0.23139250800200106,6,0
122,122,False,999,"[0, 0]",-0.2799251231651905,6,0
123,123,False,999,"[0, 0]",-0.24967466636601326,6,0
124,124,False,999,"[0, 0]",-0.4268726334995778,6,0
125,125,False,999,"[0, 0]",-0.35020842424522824,6,0
126,126,False,999,"[0, 0]",-0.21376787141223136,6,0
127,127,False,999,"[0, 0]",-0.07376391264232564,6,0
128,128,False,999,"[0, 0]",-0.6314774177287059,6,0
129,129,False,999,"[0, 0]",-0.5160877757534021,6,0
130,130,False,999,"[0, 0]",-0.5801981791148288,6,0
131,131,False,999,"[0, 0]",-0.24107057096826012,6,0
132,132,False,999,"[0, 0]",-0.22299235770538545,6,0
133,133,False,999,"[0, 0]",-0.035921944023978164,6,0
134,134,False,999,"[0, 0]",-0.3042963776573979,6,0
135,135,False,999,"[0, 0]",-0.4016286583610381,6,0
136,136,False,999,"[0, 0]",-0.5324683686952955,6,0
137,137,False,999,"[0, 0]",-1.2792444192441306,6,0
138,138,False,999,"[0, 0]",-0.07993473471087871,6,0
139,139,False,999,"[0, 0]",-0.21799079039411973,6,0
140,140,False,999,"[0, 0]",-0.08272665375369183,6,0
141,141,False,999,"[0, 0]",-0.08122834692635869,6,0
142,142,False,999,"[0, 0]",-0.07670466410715696,6,0
143,143,False,999,"[0, 0]",-0.23710972424374238,6,0
144,144,False,999,"[0, 0]",-0.4288122182909407,6,0
145,145,False,999,"[0, 0]",-0.08136959248309665,6,0
146,146,False,999,"[0, 0]",-0.12545817119421304,6,0
147,147,False,999,"[0, 0]",-0.1037923488733547,6,0
148,148,False,999,"[0, 0]",-0.07721624179446765,6,0
149,149,False,999,"[0, 0]",-0.23563058986346264,6,0
150,0,False,999,"[0, 0]",-0.45467128824116,6,1
151,1,False,999,"[0, 0]",-0.13861222478571855,6,1
152,2,False,999,"[0, 0]",-0.33793328593188043,6,1
153,3,False,999,"[0, 0]",-0.4093614636920513,6,1
154,4,False,999,"[0, 0]",-0.36977097100789785,6,1
155,5,False,999,"[0, 0]",-0.1543740562858107,6,1
156,6,False,999,"[0, 0]",-0.3875417184777003,6,1
157,7,False,999,"[0, 0]",-0.4213643781930945,6,1
158,8,False,999,"[0, 0]",-0.1341314380293997,6,1
159,9,False,999,"[0, 0]",-0.45046680517846177,6,1
160,10,False,999,"[0, 0]",-0.28347503987184997,6,1
161,11,False,999,"[0, 0]",-0.10202636110046798,6,1
162,12,False,999,"[0, 0]",-1.1725801507228002,6,1
163,13,False,999,"[0, 0]",-0.11166915157156063,6,1
164,14,False,999,"[0, 0]",-0.11760700198773114,6,1
165,15,False,999,"[0, 0]",-0.15786973731576054,6,1
166,16,False,999,"[0, 0]",-0.6233782977718335,6,1
167,17,False,999,"[0, 0]",-0.9298684334980879,6,1
168,18,False,999,"[0, 0]",-2.150304118430313,6,1
169,19,False,999,"[0, 0]",-1.0430474511743855,6,1
170,20,False,999,"[0, 0]",-0.9301136461576167,6,1
171,21,False,999,"[0, 0]",-0.4803884434542985,6,1
172,22,False,999,"[0, 0]",-1.3595623029942197,6,1
173,23,False,999,"[0, 0]",-0.04938987447214896,6,1
174,24,False,999,"[0, 0]",-0.17999748840988328,6,1
175,25,False,999,"[0, 0]",-0.12101299993467657,6,1
176,26,False,999,"[0, 0]",-0.09512561407081356,6,1
177,27,False,999,"[0, 0]",-0.16571045884836538,6,1
178,28,False,999,"[0, 0]",-0.5275625091501787,6,1
179,29,False,999,"[0, 0]",-0.27647007053314643,6,1
180,30,False,999,"[0, 0]",-0.1897705872461636,6,1
181,31,False,999,"[0, 0]",-0.27930626787719626,6,1
182,32,False,999,"[0, 0]",-0.21986955087460638,6,1
183,33,False,999,"[0, 0]",-0.07083572890860133,6,1
184,34,False,999,"[0, 0]",-0.526232729883578,6,1
185,35,False,999,"[0, 0]",-0.10248545727076487,6,1
186,36,False,999,"[0, 0]",-0.19082481942322266,6,1
187,37,False,999,"[0, 0]",-0.15636767006382413,6,1
188,38,False,999,"[0, 0]",-0.2896694448333845,6,1
189,39,False,999,"[0, 0]",-0.5838521532846433,6,1
190,40,False,999,"[0, 0]",-1.841600530224655,6,1
191,41,False,999,"[0, 0]",-0.15337018462094473,6,1
192,42,False,999,"[0, 0]",-0.09967375896670166,6,1
193,43,False,999,"[0, 0]",-0.10029103262940545,6,1
194,44,False,999,"[0, 0]",-0.528570036873358,6,1
195,45,False,999,"[0, 0]",-0.24926740447170997,6,1
196,46,False,999,"[0, 0]",-0.34200795956406993,6,1
197,47,False,999,"[0, 0]",-0.09747907701828906,6,1
198,48,False,999,"[0, 0]",-0.46035203199647856,6,1
199,49,False,999,"[0, 0]",-0.3429015205619754,6,1
200,50,False,999,"[0, 0]",-2.0843523168147158,6,1
201,51,False,999,"[0, 0]",-0.17062426405072142,6,1
202,52,False,999,"[0, 0]",-0.4277112609537107,6,1
203,53,False,999,"[0, 0]",-0.9144488471067809,6,1
204,54,False,999,"[0, 0]",-0.3272210312565724,6,1
205,55,False,999,"[0, 0]",-0.14299743489174344,6,1
206,56,False,999,"[0, 0]",-0.7386134597274137,6,1
207,57,False,999,"[0, 0]",-0.9004875616042622,6,1
208,58,False,999,"[0, 0]",-0.19244705419331695,6,1
209,59,False,999,"[0, 0]",-1.7174701528821292,6,1
210,60,False,999,"[0, 0]",-0.25145563627705353,6,1
211,61,False,999,"[0, 0]",-0.5390577984494538,6,1
212,62,False,999,"[0, 0]",-0.10684121069146346,6,1
213,63,False,999,"[0, 0]",-0.20527745450989654,6,1
214,64,False,999,"[0, 0]",-0.06420821905008012,6,1
215,65,False,999,"[0, 0]",-0.17101426383200746,6,1
216,66,False,999,"[0, 0]",-0.14494492545570367,6,1
217,67,False,999,"[0, 0]",-0.08389282024768444,6,1
218,68,False,999,"[0, 0]",-0.09503348295965142,6,1
219,69,False,999,"[0, 0]",-0.12361271910408153,6,1
220,70,False,999,"[0, 0]",-0.2618513962459743,6,1
221,71,False,999,"[0, 0]",-0.5003049838085206,6,1
222,72,False,999,"[0, 0]",-0.26814756477966284,6,1
223,73,False,999,"[0, 0]",-1.3034310352346101,6,1
224,74,False,999,"[0, 0]",-0.11854310550156173,6,1
225,75,False,999,"[0, 0]",-0.4445168013114982,6,1
226,76,False,999,"[0, 0]",-0.4663663512806322,6,1
227,77,False,999,"[0, 0]",-0.0989968775487508,6,1
228,78,False,999,"[0, 0]",-0.27028483650546764,6,1
229,79,False,999,"[0, 0]",-0.09157271729692301,6,1
230,80,False,999,"[0, 0]",-1.436232290494552,6,1
231,81,False,999,"[0, 0]",-0.6257678940397917,6,1
232,82,False,999,"[0, 0]",-0.22344416721415009,6,1
233,83,False,999,"[0, 0]",-0.49011746459304206,6,1
234,84,False,999,"[0, 0]",-0.601704078697489,6,1
235,85,False,999,"[0, 0]",-0.5261762816070219,6,1
236,86,False,999,"[0, 0]",-0.40029103657477627,6,1
237,87,False,999,"[0, 0]",-1.2200977009284162,6,1
238,88,False,999,"[0, 0]",-0.37283314634616327,6,1
239,89,False,999,"[0, 0]",-0.5622064200005439,6,1
240,90,False,999,"[0, 0]",-0.14124789727258252,6,1
241,91,False,999,"[0, 0]",-0.2305102167999517,6,1
242,92,False,999,"[0, 0]",-1.865719213300535,6,1
243,93,False,999,"[0, 0]",-0.05105084632327726,6,1
244,94,False,999,"[0, 0]",-0.1343081801836162,6,1
245,95,False,999,"[0, 0]",-0.1024753069954463,6,1
246,96,False,999,"[0, 0]",-0.2596441824955442,6,1
247,97,False,999,"[0, 0]",-0.05593205294645494,6,1
248,98,False,999,"[0, 0]",-0.7007223472600267,6,1
249,99,False,999,"[0, 0]",-0.07186376705688956,6,1
250,100,False,999,"[0, 0]",-0.18315806451465516,6,1
251,101,False,999,"[0, 0]",-0.09008704003182158,6,1
252,102,False,999,"[0, 0]",-0.5399056388108963,6,1
253,103,False,999,"[0, 0]",-0.19074142059782215,6,1
254,104,False,999,"[0, 0]",-0.4192846203842414,6,1
255,105,False,999,"[0, 0]",-0.3427308285520851,6,1
256,106,False,999,"[0, 0]",-0.8288401045850566,6,1
257,107,False,999,"[0, 0]",-0.4001471029866957,6,1
258,108,False,999,"[0, 0]",-0.3042464265865882,6,1
259,109,False,999,"[0, 0]",-0.5328567990951911,6,1
260,110,False,999,"[0, 0]",-0.16123008162858815,6,1
261,111,False,999,"[0, 0]",-0.902007728636171,6,1
262,112,False,999,"[0, 0]",-0.34214322405741787,6,1
263,113,False,999,"[0, 0]",-0.3155392256074082,6,1
264,114,False,999,"[0, 0]",-0.05362050102554196,6,1
265,115,False,999,"[0, 0]",-0.39873743089555347,6,1
266,116,False,999,"[0, 0]",-0.5840900159998856,6,1
267,117,False,999,"[0, 0]",-1.002308147731827,6,1
268,118,False,999,"[0, 0]",-0.035032049806689634,6,1
269,119,False,999,"[0, 0]",-0.2586619263688519,6,1
270,120,False,999,"[0, 0]",-0.04940399235608405,6,1
271,121,False,999,"[0, 0]",-0.25364684615283184,6,1
272,122,False,999,"[0, 0]",-0.08067573748189937,6,1
273,123,False,999,"[0, 0]",-0.46927812885867043,6,1
274,124,False,999,"[0, 0]",-0.11006331700803043,6,1
275,125,False,999,"[0, 0]",-0.22957330996087538,6,1
276,126,False,999,"[0, 0]",-0.08858645448538922,6,1
277,127,False,999,"[0, 0]",-0.042976488106898234,6,1
278,128,False,999,"[0, 0]",-0.8950573081667712,6,1
279,129,False,999,"[0, 0]",-1.143655755749094,6,1
280,130,False,999,"[0, 0]",-0.26055356456761114,6,1
281,131,False,999,"[0, 0]",-1.5088496635433313,6,1
282,132,False,999,"[0, 0]",-0.5389011594453521,6,1
283,133,False,999,"[0, 0]",-0.7261323185249917,6,1
284,134,False,999,"[0, 0]",-1.5062180378596903,6,1
285,135,False,999,"[0, 0]",-0.08661836946351244,6,1
286,136,False,999,"[0, 0]",-0.16407159100067142,6,1
287,137,False,999,"[0, 0]",-0.5271704189327442,6,1
288,138,False,999,"[0, 0]",-0.268290065924549,6,1
289,139,False,999,"[0, 0]",-0.31548438817162755,6,1
290,140,False,999,"[0, 0]",-0.3420004429255501,6,1
291,141,False,999,"[0, 0]",-0.2258309729945479,6,1
292,142,False,999,"[0, 0]",-0.24248821030032966,6,1
293,143,False,999,"[0, 0]",-0.8721088605419441,6,1
294,144,False,999,"[0, 0]",-0.17579388528957765,6,1
295,145,False,999,"[0, 0]",-1.305389972640716,6,1
296,146,False,999,"[0, 0]",-0.09222089834845833,6,1
297,147,False,999,"[0, 0]",-1.035816679267212,6,1
298,148,False,999,"[0, 0]",-0.1476005351080813,6,1
299,149,False,999,"[0, 0]",-0.4775555863440568,6,1
300,0,False,999,"[0, 0]",-0.41305026692796964,6,2
301,1,False,999,"[0, 0]",-0.5502457785360566,6,2
302,2,False,999,"[0, 0]",-0.31188777803946693,6,2
303,3,False,999,"[0, 0]",-0.7683095296358179,6,2
304,4,False,999,"[0, 0]",-0.07054151532286415,6,2
305,5,False,999,"[0, 0]",-0.7265933475855042,6,2
306,6,False,999,"[0, 0]",-0.49914150469190227,6,2
307,7,False,999,"[0, 0]",-0.1769289370460988,6,2
308,8,False,999,"[0, 0]",-0.0634987321307185,6,2
309,9,False,999,"[0, 0]",-0.26611578623176024,6,2
310,10,False,999,"[0, 0]",-0.22930050328380883,6,2
311,11,False,999,"[0, 0]",-0.6794416247359284,6,2
312,12,False,999,"[0, 0]",-1.0041621907503318,6,2
313,13,False,999,"[0, 0]",-0.059550569624159916,6,2
314,14,False,999,"[0, 0]",-0.034943892012541763,6,2
315,15,False,999,"[0, 0]",-0.994955364759773,6,2
316,16,False,999,"[0, 0]",-0.09671399559776907,6,2
317,17,False,999,"[0, 0]",-0.18628515190508407,6,2
318,18,False,999,"[0, 0]",-0.8576014059027177,6,2
319,19,False,999,"[0, 0]",-0.5192756954445157,6,2
320,20,False,999,"[0, 0]",-0.11526882818488422,6,2
321,21,False,999,"[0, 0]",-0.29051653763302376,6,2
322,22,False,999,"[0, 0]",-0.36759583268648666,6,2
323,23,False,999,"[0, 0]",-0.30537012898147076,6,2
324,24,False,999,"[0, 0]",-0.12487688284386166,6,2
325,25,False,999,"[0, 0]",-0.10713621466222595,6,2
326,26,False,999,"[0, 0]",-0.3250696108038824,6,2
327,27,False,999,"[0, 0]",-0.5313633342870371,6,2
328,28,False,999,"[0, 0]",-0.061796094734569276,6,2
329,29,False,999,"[0, 0]",-2.9320229520165237,6,2
330,30,False,999,"[0, 0]",-0.05620891573582554,6,2
331,31,False,999,"[0, 0]",-0.10409121388919465,6,2
332,32,False,999,"[0, 0]",-0.09139066907715193,6,2
333,33,False,999,"[0, 0]",-0.18530398737664644,6,2
334,34,False,999,"[0, 0]",-0.7187700151814029,6,2
335,35,False,999,"[0, 0]",-0.21411676406374777,6,2
336,36,False,999,"[0, 0]",-0.2663737421177541,6,2
337,37,False,999,"[0, 0]",-0.14135842880048044,6,2
338,38,False,999,"[0, 0]",-0.1629641428388709,6,2
339,39,False,999,"[0, 0]",-1.1130040881881238,6,2
340,40,False,999,"[0, 0]",-0.28174300200599317,6,2
341,41,False,999,"[0, 0]",-0.2153511108838358,6,2
342,42,False,999,"[0, 0]",-0.2844076680010124,6,2
343,43,False,999,"[0, 0]",-0.22751752618150983,6,2
344,44,False,999,"[0, 0]",-0.9516906722791364,6,2
345,45,False,999,"[0, 0]",-0.6520784754987301,6,2
346,46,False,999,"[0, 0]",-0.1894762312116381,6,2
347,47,False,999,"[0, 0]",-0.582767140644574,6,2
348,48,False,999,"[0, 0]",-0.0407281890129635,6,2
349,49,False,999,"[0, 0]",-0.08360016996751721,6,2
350,50,False,999,"[0, 0]",-0.4258826723961717,6,2
351,51,False,999,"[0, 0]",-0.07458417771318057,6,2
352,52,False,999,"[0, 0]",-0.09020497197284758,6,2
353,53,False,999,"[0, 0]",-0.4980354565272223,6,2
354,54,False,999,"[0, 0]",-1.8670015378400349,6,2
355,55,False,999,"[0, 0]",-1.5036772589931524,6,2
356,56,False,999,"[0, 0]",-0.3467826182502201,6,2
357,57,False,999,"[0, 0]",-0.09226635252889923,6,2
358,58,False,999,"[0, 0]",-0.23177973878466085,6,2
359,59,False,999,"[0, 0]",-0.11063164368308076,6,2
360,60,False,999,"[0, 0]",-1.5352912173772237,6,2
361,61,False,999,"[0, 0]",-0.14609486758395981,6,2
362,62,False,999,"[0, 0]",-0.44917800755211007,6,2
363,63,False,999,"[0, 0]",-1.040543018515526,6,2
364,64,False,999,"[0, 0]",-0.5454887266404135,6,2
365,65,False,999,"[0, 0]",-0.6835899737771916,6,2
366,66,False,999,"[0, 0]",-1.9360888432009364,6,2
367,67,False,999,"[0, 0]",-0.3591444819070681,6,2
368,68,False,999,"[0, 0]",-0.07066647898089307,6,2
369,69,False,999,"[0, 0]",-0.10370306718712563,6,2
370,70,False,999,"[0, 0]",-0.3461468865381918,6,2
371,71,False,999,"[0, 0]",-1.3892960311133549,6,2
372,72,False,999,"[0, 0]",-0.2768743812562507,6,2
373,73,False,999,"[0, 0]",-0.33457354634817155,6,2
374,74,False,999,"[0, 0]",-0.07353331022517744,6,2
375,75,False,999,"[0, 0]",-0.8580744239070713,6,2
376,76,False,999,"[0, 0]",-0.3705740331936771,6,2
377,77,False,999,"[0, 0]",-0.031858680471582565,6,2
378,78,False,999,"[0, 0]",-0.47186154285255266,6,2
379,79,False,999,"[0, 0]",-0.9944583981275512,6,2
380,80,False,999,"[0, 0]",-0.11120393891105326,6,2
381,81,False,999,"[0, 0]",-0.11151078795081176,6,2
382,82,False,999,"[0, 0]",-0.7328729473177101,6,2
383,83,False,999,"[0, 0]",-0.03428667602148437,6,2
384,84,False,999,"[0, 0]",-0.359450503476375,6,2
385,85,False,999,"[0, 0]",-0.6029785007071443,6,2
386,86,False,999,"[0, 0]",-0.39624520517464923,6,2
387,87,False,999,"[0, 0]",-1.751876025641991,6,2
388,88,False,999,"[0, 0]",-0.6342112491342805,6,2
389,89,False,999,"[0, 0]",-0.8654090968721347,6,2
390,90,False,999,"[0, 0]",-0.2505304848226596,6,2
391,91,False,999,"[0, 0]",-0.6405156653636168,6,2
392,92,False,999,"[0, 0]",-2.0556398887704095,6,2
393,93,False,999,"[0, 0]",-0.925341603239018,6,2
394,94,False,999,"[0, 0]",-0.1726771080487633,6,2
395,95,False,999,"[0, 0]",-0.13700749019076763,6,2
396,96,False,999,"[0, 0]",-0.129002224847525,6,2
397,97,False,999,"[0, 0]",-0.0911246825326026,6,2
398,98,False,999,"[0, 0]",-0.29156717345236477,6,2
399,99,False,999,"[0, 0]",-0.17208113603351166,6,2
400,100,False,999,"[0, 0]",-0.18545425447997813,6,2
401,101,False,999,"[0, 0]",-0.1315543253420875,6,2
402,102,False,999,"[0, 0]",-0.1545872596760822,6,2
403,103,False,999,"[0, 0]",-0.3307438167704066,6,2
404,104,False,999,"[0, 0]",-0.732603294593108,6,2
405,105,False,999,"[0, 0]",-0.0743359634770371,6,2
406,106,False,999,"[0, 0]",-0.11305338539434956,6,2
407,107,False,999,"[0, 0]",-0.16577432509194978,6,2
408,108,False,999,"[0, 0]",-1.2627981781585103,6,2
409,109,False,999,"[0, 0]",-1.6700033208808014,6,2
410,110,False,999,"[0, 0]",-0.06655652921028708,6,2
411,111,False,999,"[0, 0]",-0.6360182968099726,6,2
412,112,False,999,"[0, 0]",-0.04311561484916187,6,2
413,113,False,999,"[0, 0]",-0.05779008163090179,6,2
414,114,False,999,"[0, 0]",-1.600772084062816,6,2
415,115,False,999,"[0, 0]",-0.08739086751962652,6,2
416,116,False,999,"[0, 0]",-0.0951033128770288,6,2
417,117,False,999,"[0, 0]",-0.12329819399636803,6,2
418,118,False,999,"[0, 0]",-0.3089522210319676,6,2
419,119,False,999,"[0, 0]",-0.4648214565584564,6,2
420,120,False,999,"[0, 0]",-0.2582697875953569,6,2
421,121,False,999,"[0, 0]",-0.4115563578991742,6,2
422,122,False,999,"[0, 0]",-0.18191054497482917,6,2
423,123,False,999,"[0, 0]",-0.41365711297757074,6,2
424,124,False,999,"[0, 0]",-0.8956500231091247,6,2
425,125,False,999,"[0, 0]",-0.7947760769109511,6,2
426,126,False,999,"[0, 0]",-0.091695696454355,6,2
427,127,False,999,"[0, 0]",-0.025107684101917566,6,2
428,128,False,999,"[0, 0]",-3.063370134462142,6,2
429,129,False,999,"[0, 0]",-0.47010452637764866,6,2
430,130,False,999,"[0, 0]",-0.08782816860268036,6,2
431,131,False,999,"[0, 0]",-0.13392247380751743,6,2
432,132,False,999,"[0, 0]",-0.3550685698985647,6,2
433,133,False,999,"[0, 0]",-0.8681235040816412,6,2
434,134,False,999,"[0, 0]",-0.13672233663013833,6,2
435,135,False,999,"[0, 0]",-1.0979406351582361,6,2
436,136,False,999,"[0, 0]",-0.07145869976486022,6,2
437,137,False,999,"[0, 0]",-0.24347470436205926,6,2
438,138,False,999,"[0, 0]",-0.1226062397477722,6,2
439,139,False,999,"[0, 0]",-0.26524358934025005,6,2
440,140,False,999,"[0, 0]",-0.400607054046218,6,2
441,141,False,999,"[0, 0]",-0.2959346032833867,6,2
442,142,False,999,"[0, 0]",-0.5080151615224542,6,2
443,143,False,999,"[0, 0]",-0.09092807676207974,6,2
444,144,False,999,"[0, 0]",-0.5956654576192283,6,2
445,145,False,999,"[0, 0]",-1.3037536641192895,6,2
446,146,False,999,"[0, 0]",-0.47218545089563174,6,2
447,147,False,999,"[0, 0]",-0.09100374342111087,6,2
448,148,False,999,"[0, 0]",-0.17589433906108407,6,2
449,149,False,999,"[0, 0]",-0.048505732881852,6,2
450,0,False,999,"[0, 0]",-0.41227076800954027,6,3
451,1,False,999,"[0, 0]",-0.9941437944899307,6,3
452,2,False,999,"[0, 0]",-0.28969025561213824,6,3
453,3,False,999,"[0, 0]",-0.571925169078252,6,3
454,4,False,999,"[0, 0]",-0.11348027617073861,6,3
455,5,False,999,"[0, 0]",-1.1215580142950967,6,3
456,6,False,999,"[0, 0]",-0.2662302687328403,6,3
457,7,False,999,"[0, 0]",-0.2559474774474515,6,3
458,8,False,999,"[0, 0]",-0.3024964498952407,6,3
459,9,False,999,"[0, 0]",-0.22023263539715987,6,3
460,10,False,999,"[0, 0]",-0.6724783067488467,6,3
461,11,False,999,"[0, 0]",-0.35041604257257697,6,3
462,12,False,999,"[0, 0]",-2.2905558416250584,6,3
463,13,False,999,"[0, 0]",-0.3790349528765268,6,3
