,episode,success,sim_steps,VFE_post_run,noise_stddev,percent_use_fast_thinking,total_reward,agent_time_ratio,agent_id
0,0,True,231,168.36221313476562,"[0.05, 0.05]",0.0,97.06097017416896,6,0
1,1,True,409,97.4110107421875,"[0.05, 0.05]",0.0,94.80985635891808,6,0
2,2,True,173,55.33662796020508,"[0.05, 0.05]",0.06896551724137931,97.61792746969549,6,0
3,3,False,999,35.527164459228516,"[0.05, 0.05]",0.19161676646706588,-9.489360013816299,6,0
4,4,False,999,44.1828727722168,"[0.05, 0.05]",0.09580838323353294,-11.271263376666234,6,0
5,5,True,172,36.22925567626953,"[0.05, 0.05]",0.3448275862068966,98.45378719582901,6,0
6,6,True,417,58.99427032470703,"[0.05, 0.05]",0.08571428571428572,95.81153000534248,6,0
7,7,True,206,62.69831085205078,"[0.05, 0.05]",0.05714285714285714,97.33839157144159,6,0
8,8,True,789,56.051143646240234,"[0.05, 0.05]",0.015151515151515152,89.33413258221016,6,0
9,9,True,106,49.91524124145508,"[0.05, 0.05]",0.05555555555555555,98.5312619541739,6,0
10,10,True,210,48.20880126953125,"[0.05, 0.05]",0.05714285714285714,97.25818551488993,6,0
11,11,True,273,19.946514129638672,"[0.05, 0.05]",0.6521739130434783,98.68060588998142,6,0
12,12,True,117,34.25795364379883,"[0.05, 0.05]",0.3,98.80870798507522,6,0
13,13,True,240,58.605712890625,"[0.05, 0.05]",0.1,97.08403508305611,6,0
14,14,True,157,53.094085693359375,"[0.05, 0.05]",0.14814814814814814,98.1673797187807,6,0
15,15,True,149,53.08568572998047,"[0.05, 0.05]",0.0,98.00354187926972,6,0
16,16,True,145,45.34159851074219,"[0.05, 0.05]",0.16,98.17243179063728,6,0
17,17,True,135,46.256534576416016,"[0.05, 0.05]",0.0,98.05566787329205,6,0
18,18,True,122,52.25151062011719,"[0.05, 0.05]",0.047619047619047616,98.44875897439256,6,0
19,19,True,133,36.809017181396484,"[0.05, 0.05]",0.043478260869565216,98.36889639398834,6,0
20,20,True,101,37.54440689086914,"[0.05, 0.05]",0.058823529411764705,98.69285485524637,6,0
21,21,False,999,57.34263229370117,"[0.05, 0.05]",0.041916167664670656,-12.048412250858423,6,0
22,22,True,212,27.1284122467041,"[0.05, 0.05]",0.2222222222222222,98.29447125850871,6,0
23,23,False,999,20.82365608215332,"[0.05, 0.05]",0.10778443113772455,-10.709555592834391,6,0
24,24,True,240,12.476751327514648,"[0.05, 0.05]",0.025,97.40426258443803,6,0
25,25,True,174,13.620774269104004,"[0.05, 0.05]",0.20689655172413793,98.70462509178414,6,0
26,26,True,189,13.07224178314209,"[0.05, 0.05]",0.34375,98.54348161001585,6,0
27,27,True,928,10.263909339904785,"[0.05, 0.05]",0.3225806451612903,92.49716666993382,6,0
28,28,True,175,11.934212684631348,"[0.05, 0.05]",0.13333333333333333,98.17792698518657,6,0
29,29,False,999,5.237732887268066,"[0.05, 0.05]",0.47904191616766467,-4.291928694091251,6,0
30,30,True,80,18.050533294677734,"[0.05, 0.05]",0.0,98.86112126034145,6,0
31,31,True,87,12.520023345947266,"[0.05, 0.05]",0.06666666666666667,98.86758362012057,6,0
32,32,True,953,7.689650058746338,"[0.05, 0.05]",0.4716981132075472,95.20521942965334,6,0
33,33,True,517,6.706509590148926,"[0.05, 0.05]",0.4942528735632184,98.09772058201276,6,0
34,34,True,329,4.75936222076416,"[0.05, 0.05]",0.5454545454545454,98.83931178506771,6,0
35,35,True,148,11.15867805480957,"[0.05, 0.05]",0.4,98.88690630751795,6,0
36,36,True,135,9.952780723571777,"[0.05, 0.05]",0.21739130434782608,98.96122331094848,6,0
37,37,True,663,10.230424880981445,"[0.05, 0.05]",0.36036036036036034,95.04560360629081,6,0
38,38,True,237,10.613987922668457,"[0.05, 0.05]",0.175,97.89939787895487,6,0
39,39,True,589,5.134146213531494,"[0.05, 0.05]",0.5151515151515151,98.14229907946779,6,0
40,40,True,115,11.836089134216309,"[0.05, 0.05]",0.15,98.76247844916053,6,0
41,41,True,486,6.113638877868652,"[0.05, 0.05]",0.41975308641975306,97.09989626415668,6,0
42,42,True,287,5.711358070373535,"[0.05, 0.05]",0.5833333333333334,98.86890307435466,6,0
43,43,True,315,9.377165794372559,"[0.05, 0.05]",0.3584905660377358,97.8041730180651,6,0
44,44,True,570,5.474100589752197,"[0.05, 0.05]",0.43157894736842106,97.80737300416656,6,0
45,45,True,273,6.288327693939209,"[0.05, 0.05]",0.5217391304347826,98.78248025305162,6,0
46,46,True,317,7.186043739318848,"[0.05, 0.05]",0.49056603773584906,97.97004624770828,6,0
47,47,True,237,7.712269306182861,"[0.05, 0.05]",0.375,98.535667550534,6,0
48,48,True,284,7.700235843658447,"[0.05, 0.05]",0.4375,98.16163329306244,6,0
49,49,True,384,9.278264045715332,"[0.05, 0.05]",0.421875,98.03913876667838,6,0
50,50,True,924,5.329317569732666,"[0.05, 0.05]",0.4935064935064935,95.82576347317362,6,0
51,51,True,234,8.290545463562012,"[0.05, 0.05]",0.3076923076923077,98.13564472330043,6,0
52,52,True,499,4.7121968269348145,"[0.05, 0.05]",0.47619047619047616,97.02987457059439,6,0
53,53,True,243,8.840442657470703,"[0.05, 0.05]",0.1951219512195122,97.3664676435154,6,0
54,54,True,379,6.72672176361084,"[0.05, 0.05]",0.3125,97.04780209405236,6,0
55,55,True,288,9.9896821975708,"[0.05, 0.05]",0.25,97.43844722247873,6,0
56,56,True,577,4.490440845489502,"[0.05, 0.05]",0.4639175257731959,96.57336653127994,6,0
57,57,True,163,7.4958415031433105,"[0.05, 0.05]",0.4642857142857143,98.86552230509221,6,0
58,58,True,496,5.012836456298828,"[0.05, 0.05]",0.4457831325301205,97.78654772850248,6,0
59,59,True,195,6.284768581390381,"[0.05, 0.05]",0.5454545454545454,98.92927685995473,6,0
60,60,True,301,7.497237205505371,"[0.05, 0.05]",0.43137254901960786,97.7965375918007,6,0
61,61,True,941,3.7842800617218018,"[0.05, 0.05]",0.4840764331210191,97.9232244579325,6,0
62,62,True,402,4.799185276031494,"[0.05, 0.05]",0.5671641791044776,98.14252634451177,6,0
63,63,True,152,6.189761638641357,"[0.05, 0.05]",0.3076923076923077,98.7123803457904,6,0
64,64,True,190,6.703195571899414,"[0.05, 0.05]",0.21875,98.35631388892193,6,0
65,65,True,191,6.586418628692627,"[0.05, 0.05]",0.4375,98.80991742611005,6,0
66,66,True,171,7.152261257171631,"[0.05, 0.05]",0.3103448275862069,98.64475676274843,6,0
67,67,True,193,10.70683479309082,"[0.05, 0.05]",0.2727272727272727,98.06547715716788,6,0
68,68,True,533,4.857135772705078,"[0.05, 0.05]",0.6067415730337079,98.27936286012276,6,0
69,69,True,324,7.023629665374756,"[0.05, 0.05]",0.46296296296296297,98.01772779013643,6,0
70,70,True,213,6.326296329498291,"[0.05, 0.05]",0.5277777777777778,98.7950607102149,6,0
71,71,True,231,7.4990692138671875,"[0.05, 0.05]",0.48717948717948717,98.5187693590909,6,0
72,72,True,212,6.8068528175354,"[0.05, 0.05]",0.5,98.86588319768362,6,0
73,73,True,396,8.978233337402344,"[0.05, 0.05]",0.4393939393939394,97.7817665816481,6,0
74,74,True,476,6.154751300811768,"[0.05, 0.05]",0.3,97.81463711744773,6,0
