,reward,timesteps,num_actions,run_num,agent_id
11632,-0.15636710223165612,1002,167,11,38
11633,-0.1824250464939464,1002,167,11,38
11634,-0.1752287454773983,1002,167,11,38
11635,-0.18993901334992408,1002,167,11,38
11636,-0.18026341457656936,1002,167,11,38
11637,-0.16839778430110927,1002,167,11,38
11638,-0.17961773590678168,1002,167,11,38
11639,-0.17742104688244495,1002,167,11,38
11640,-0.2725476441120244,1002,167,12,38
11641,-0.26435248438796943,1002,167,12,38
11642,-0.23617302862814207,1002,167,12,38
11643,-0.2748865810976124,1002,167,12,38
11644,-0.26791407941286194,1002,167,12,38
11645,-0.24951836908955655,1002,167,12,38
11646,-0.2728377737918285,1002,167,12,38
11647,-0.23559210188133478,1002,167,12,38
11648,-0.25483628339135733,1002,167,12,38
11649,-0.28671517187914347,1002,167,12,38
11650,-0.24964508817384573,1002,167,12,38
11651,-0.2800608625439329,1002,167,12,38
11652,-0.243428494202225,1002,167,12,38
11653,-0.2574449400196971,1002,167,12,38
11654,-0.2780120589909991,1002,167,12,38
11655,-0.2758989832042764,1002,167,12,38
11656,-0.24619704526232422,1002,167,12,38
11657,-0.2856089918496234,1002,167,12,38
11658,-0.2573747822287693,1002,167,12,38
11659,-0.2589693834793785,1002,167,12,38
11660,-0.11881930531263149,1002,167,13,38
11661,-0.12412473664729114,1002,167,13,38
11662,-0.08895971261008331,1002,167,13,38
11663,-0.12711922421703534,1002,167,13,38
11664,-0.11388027246241607,1002,167,13,38
11665,-0.0946662502100094,1002,167,13,38
11666,-0.0986455169517885,1002,167,13,38
11667,-0.11838265761774297,1002,167,13,38
11668,-0.11183904896529023,1002,167,13,38
11669,-0.10100239083050966,1002,167,13,38
11670,-0.11185977443177977,1002,167,13,38
11671,-0.11081466699160959,1002,167,13,38
11672,-0.11699934342891621,1002,167,13,38
11673,-0.11184942912794715,1002,167,13,38
11674,-0.09569404987180036,1002,167,13,38
11675,-0.12445660793729416,1002,167,13,38
11676,-0.10918569376744502,1002,167,13,38
11677,-0.10450810288409854,1002,167,13,38
11678,-0.09817584007593144,1002,167,13,38
11679,-0.10620209419096874,1002,167,13,38
11680,-0.14346067008463007,1002,167,14,38
11681,-0.1057512162553236,1002,167,14,38
11682,-0.08799625733112638,1002,167,14,38
11683,-0.11984688906612447,1002,167,14,38
11684,-0.1232386084262802,1002,167,14,38
11685,-0.1210087645165726,1002,167,14,38
11686,-0.11184878235031481,1002,167,14,38
11687,-0.11832162259525479,1002,167,14,38
11688,-0.10814953274000973,1002,167,14,38
11689,-0.14083553451569208,1002,167,14,38
11690,-0.11575855280375638,1002,167,14,38
11691,-0.09392417292141891,1002,167,14,38
11692,-0.14110499955139616,1002,167,14,38
11693,-0.10590182909973483,1002,167,14,38
11694,-0.1080561223538925,1002,167,14,38
11695,-0.14559300841623077,1002,167,14,38
11696,-0.11676349732380592,1002,167,14,38
11697,-0.10124416844550951,1002,167,14,38
11698,-0.12481362462317706,1002,167,14,38
11699,-0.1431415060374146,1002,167,14,38
11700,-1.2456541845071225,1002,167,0,39
11701,-0.8931452583416578,1002,167,0,39
11702,98.81737159335447,906,151,0,39
11703,-0.733963722364629,1002,167,0,39
11704,-1.3304514076370424,1002,167,0,39
11705,98.71741348956685,924,154,0,39
11706,-0.9474014425879346,1002,167,0,39
11707,98.79770677883776,936,156,0,39
11708,-1.1878554621752109,1002,167,0,39
11709,98.84967094895929,876,146,0,39
11710,-0.9042490821840798,1002,167,0,39
11711,-0.4007304550205396,1002,167,0,39
11712,-0.7115028048944054,1002,167,0,39
11713,98.70401424119319,954,159,0,39
11714,-1.0542589752384364,1002,167,0,39
11715,-0.6829042360825957,1002,167,0,39
11716,-0.9262112485805974,1002,167,0,39
11717,-0.5563660004682285,1002,167,0,39
11718,-1.0546365074796031,1002,167,0,39
11719,-0.8084784244357237,1002,167,0,39
11720,-0.3833741892573534,1002,167,1,39
11721,-0.5799175070239011,1002,167,1,39
11722,-0.47132169085815195,1002,167,1,39
11723,-0.39468503186751813,1002,167,1,39
11724,-0.7904186429236169,1002,167,1,39
11725,-0.3757859596347235,1002,167,1,39
11726,-0.7096638092346103,1002,167,1,39
11727,-1.115438736726221,1002,167,1,39
11728,-0.3896133083966841,1002,167,1,39
11729,-0.38013686981866335,1002,167,1,39
11730,-0.5366274198977863,1002,167,1,39
11731,-0.5649113312569756,1002,167,1,39
11732,-0.4218738245845199,1002,167,1,39
11733,-0.8082671970495423,1002,167,1,39
11734,-0.4179577572669262,1002,167,1,39
11735,-0.6082120514782681,1002,167,1,39
11736,-0.5893285494771557,1002,167,1,39
11737,-0.4625691561142038,1002,167,1,39
11738,-0.4009457303104077,1002,167,1,39
11739,-0.4292493591012239,1002,167,1,39
11740,98.98686236010673,930,155,2,39
11741,-0.49828254288006324,1002,167,2,39
11742,-0.3423427732364988,1002,167,2,39
11743,-0.5524005787801315,1002,167,2,39
11744,-0.3817840667539019,1002,167,2,39
11745,98.96726659254638,990,165,2,39
11746,-0.333687471014724,1002,167,2,39
11747,-0.27159407667268676,1002,167,2,39
11748,-0.8358995857699861,1002,167,2,39
11749,98.91923423341326,888,148,2,39
11750,-0.7536377893416044,1002,167,2,39
11751,-0.4887818710643829,1002,167,2,39
11752,-0.40807140763062383,1002,167,2,39
11753,-0.7221122028969247,1002,167,2,39
11754,-1.0225501263643468,1002,167,2,39
11755,-0.3459689125765282,1002,167,2,39
11756,-0.30571349365905964,1002,167,2,39
11757,-0.21123218394948517,1002,167,2,39
11758,-0.3756876987907762,1002,167,2,39
11759,-0.38227597498934107,1002,167,2,39
11760,-0.7045889546941537,1002,167,3,39
11761,99.19749743365324,876,146,3,39
11762,99.12695010880832,810,135,3,39
11763,-0.8637759042316145,1002,167,3,39
11764,99.17678240993544,870,145,3,39
11765,99.09882799212448,918,153,3,39
11766,-0.16852350854069775,1002,167,3,39
11767,-0.47768648430103927,1002,167,3,39
11768,-0.15092560231186986,1002,167,3,39
11769,99.25223466307598,804,134,3,39
11770,-0.12692781756730148,1002,167,3,39
11771,99.29742742027449,804,134,3,39
11772,-0.7789051173331091,1002,167,3,39
11773,-0.856270796414931,1002,167,3,39
11774,-0.6006367260291777,1002,167,3,39
11775,-0.6842885868858892,1002,167,3,39
11776,-0.22659015380795755,1002,167,3,39
11777,-0.416658593521119,1002,167,3,39
