,episode,success,sim_steps,VFE_post_run,noise_stddev,percent_use_fast_thinking,total_reward,agent_time_ratio,agent_id
0,0,False,999,69.3104476928711,"[0.05, 0.05]",0.0,-13.093689993781759,6,0
1,1,True,623,63.46461868286133,"[0.05, 0.05]",0.0,91.43079314637441,6,0
2,2,False,999,47.142024993896484,"[0.05, 0.05]",0.0,-13.263908066114519,6,0
3,3,True,800,54.65921401977539,"[0.05, 0.05]",0.0,89.80839665108009,6,0
4,4,True,127,85.53286743164062,"[0.05, 0.05]",0.0,98.03375491170135,6,0
5,5,True,379,61.105918884277344,"[0.05, 0.05]",0.0,94.1694039455056,6,0
6,6,True,292,68.73811340332031,"[0.05, 0.05]",0.0,96.10960117729572,6,0
7,7,True,231,94.3325424194336,"[0.05, 0.05]",0.0,96.45398421966536,6,0
8,8,True,149,80.53933715820312,"[0.05, 0.05]",0.0,97.80433955205693,6,0
9,9,True,142,52.6034049987793,"[0.05, 0.05]",0.0,97.93759819390915,6,0
10,10,True,90,57.343021392822266,"[0.05, 0.05]",0.0,98.63135288491513,6,0
11,11,True,153,75.55461883544922,"[0.05, 0.05]",0.0,97.66156279719382,6,0
12,12,True,78,30.469289779663086,"[0.05, 0.05]",0.0,98.98033458916757,6,0
13,13,True,66,39.403900146484375,"[0.05, 0.05]",0.0,98.92175672636232,6,0
14,14,True,105,59.08479309082031,"[0.05, 0.05]",0.0,98.25343563495437,6,0
15,15,True,69,31.481008529663086,"[0.05, 0.05]",0.0,98.95405172204774,6,0
16,16,True,97,51.02058792114258,"[0.05, 0.05]",0.0,98.40633025210894,6,0
17,17,True,74,42.409889221191406,"[0.05, 0.05]",0.0,98.83237282605549,6,0
18,18,True,113,39.47107696533203,"[0.05, 0.05]",0.0,98.33569977289629,6,0
19,19,True,195,40.648685455322266,"[0.05, 0.05]",0.0,96.93359078609507,6,0
20,20,True,67,48.00709915161133,"[0.05, 0.05]",0.0,98.82232820647813,6,0
21,21,True,102,46.87552261352539,"[0.05, 0.05]",0.0,98.23982822418708,6,0
22,22,True,79,45.57697677612305,"[0.05, 0.05]",0.0,98.83658345759204,6,0
23,23,True,111,49.13964080810547,"[0.05, 0.05]",0.0,98.27446855611424,6,0
24,24,True,155,65.93924713134766,"[0.05, 0.05]",0.0,97.6996503540128,6,0
25,25,True,149,15.485902786254883,"[0.05, 0.05]",0.0,97.9222522733027,6,0
26,26,True,200,19.517024993896484,"[0.05, 0.05]",0.0,96.8877438611365,6,0
27,27,True,144,51.284149169921875,"[0.05, 0.05]",0.0,97.87764088704796,6,0
28,28,True,68,35.554813385009766,"[0.05, 0.05]",0.0,98.95594418373604,6,0
29,29,True,93,33.749900817871094,"[0.05, 0.05]",0.0,98.53249416516594,6,0
30,30,True,70,22.10331916809082,"[0.05, 0.05]",0.0,98.73563570179338,6,0
31,31,True,113,28.78084945678711,"[0.05, 0.05]",0.0,98.25543862530061,6,0
32,32,True,88,30.8446044921875,"[0.05, 0.05]",0.0,98.66846670730146,6,0
33,33,True,112,34.1328239440918,"[0.05, 0.05]",0.0,98.30263095067251,6,0
34,34,True,169,46.26265335083008,"[0.05, 0.05]",0.0,97.34330447394788,6,0
35,35,True,95,38.849388122558594,"[0.05, 0.05]",0.0,98.5632198763141,6,0
36,36,True,70,29.512676239013672,"[0.05, 0.05]",0.0,98.79290948883357,6,0
37,37,True,71,21.416471481323242,"[0.05, 0.05]",0.0,98.99390617481751,6,0
38,38,True,121,38.437782287597656,"[0.05, 0.05]",0.0,98.16650528452729,6,0
39,39,True,69,18.269054412841797,"[0.05, 0.05]",0.0,98.86751902655332,6,0
40,40,True,77,17.27182960510254,"[0.05, 0.05]",0.0,98.77998907051573,6,0
41,41,True,95,25.80023765563965,"[0.05, 0.05]",0.0,98.50711754633795,6,0
42,42,True,102,29.83177947998047,"[0.05, 0.05]",0.0,98.51809692995064,6,0
43,43,True,110,27.73041343688965,"[0.05, 0.05]",0.0,98.1847706817414,6,0
44,44,True,67,20.125835418701172,"[0.05, 0.05]",0.0,98.86920850341991,6,0
45,45,True,124,19.828386306762695,"[0.05, 0.05]",0.0,97.93338086385782,6,0
46,46,True,124,20.183324813842773,"[0.05, 0.05]",0.0,98.27151821693487,6,0
47,47,True,122,20.17986488342285,"[0.05, 0.05]",0.0,98.0739495891792,6,0
48,48,True,124,15.446243286132812,"[0.05, 0.05]",0.0,98.15048902143447,6,0
49,49,True,94,12.539644241333008,"[0.05, 0.05]",0.0,98.64100089886358,6,0
50,50,True,115,15.371177673339844,"[0.05, 0.05]",0.0,98.28101476211907,6,0
51,51,True,111,15.59680461883545,"[0.05, 0.05]",0.0,98.48333676131053,6,0
52,52,True,123,15.268240928649902,"[0.05, 0.05]",0.0,98.20164081604081,6,0
53,53,True,117,15.544331550598145,"[0.05, 0.05]",0.0,98.23751320810666,6,0
54,54,True,106,13.760321617126465,"[0.05, 0.05]",0.0,98.42583934726173,6,0
55,55,True,104,17.0034236907959,"[0.05, 0.05]",0.0,98.52709754732612,6,0
56,56,True,102,12.233250617980957,"[0.05, 0.05]",0.0,98.57839941932659,6,0
57,57,True,103,14.24674129486084,"[0.05, 0.05]",0.0,98.3612111866877,6,0
58,58,True,102,12.669844627380371,"[0.05, 0.05]",0.0,98.57023805155629,6,0
59,59,True,94,12.841817855834961,"[0.05, 0.05]",0.0,98.72307537710881,6,0
60,60,True,112,13.607873916625977,"[0.05, 0.05]",0.0,98.48627129673243,6,0
61,61,True,98,14.16448974609375,"[0.05, 0.05]",0.0,98.6931493452398,6,0
62,62,True,100,11.54751968383789,"[0.05, 0.05]",0.0,98.62054175015584,6,0
63,63,True,94,14.370702743530273,"[0.05, 0.05]",0.0,98.52689740629036,6,0
64,64,True,94,14.115604400634766,"[0.05, 0.05]",0.0,98.69720826024786,6,0
65,65,True,101,11.921531677246094,"[0.05, 0.05]",0.0,98.6111154391707,6,0
66,66,True,104,14.5387544631958,"[0.05, 0.05]",0.0,98.54284868614923,6,0
67,67,True,97,12.963869094848633,"[0.05, 0.05]",0.0,98.63148535196333,6,0
68,68,True,103,13.881507873535156,"[0.05, 0.05]",0.0,98.5049707723699,6,0
69,69,True,105,13.587656021118164,"[0.05, 0.05]",0.0,98.4873562161992,6,0
70,70,True,101,12.156868934631348,"[0.05, 0.05]",0.0,98.60146093984274,6,0
71,71,True,99,14.701385498046875,"[0.05, 0.05]",0.0,98.27741800146822,6,0
72,72,True,96,12.259228706359863,"[0.05, 0.05]",0.0,98.82818231028841,6,0
73,73,True,96,11.136235237121582,"[0.05, 0.05]",0.0,98.74907811193928,6,0
74,74,True,98,13.999557495117188,"[0.05, 0.05]",0.0,98.61841496701757,6,0
75,75,True,100,12.516101837158203,"[0.05, 0.05]",0.0,98.60441778503991,6,0
76,76,True,99,12.513843536376953,"[0.05, 0.05]",0.0,98.45843822251469,6,0
77,77,True,98,14.006717681884766,"[0.05, 0.05]",0.0,98.5795887809189,6,0
78,78,True,100,12.782764434814453,"[0.05, 0.05]",0.0,98.64818950422809,6,0
79,79,True,94,11.296090126037598,"[0.05, 0.05]",0.0,98.71301939695076,6,0
80,80,True,100,12.328584671020508,"[0.05, 0.05]",0.0,98.55219012467876,6,0
81,81,True,101,14.326473236083984,"[0.05, 0.05]",0.0,98.65903244244312,6,0
82,82,True,101,11.715462684631348,"[0.05, 0.05]",0.0,98.60695991374259,6,0
83,83,True,102,13.131994247436523,"[0.05, 0.05]",0.0,98.66580098392758,6,0
84,84,True,95,14.359332084655762,"[0.05, 0.05]",0.0,98.60094052325502,6,0
85,85,True,101,11.399683952331543,"[0.05, 0.05]",0.0,98.48962142165381,6,0
86,86,True,104,11.763388633728027,"[0.05, 0.05]",0.0,98.33464758081784,6,0
87,87,True,96,13.243916511535645,"[0.05, 0.05]",0.0,98.73218958863853,6,0
88,88,True,94,13.108640670776367,"[0.05, 0.05]",0.0,98.68976617532445,6,0
89,89,True,94,12.687742233276367,"[0.05, 0.05]",0.0,98.3617662635298,6,0
90,90,True,101,13.748805046081543,"[0.05, 0.05]",0.0,98.54168689175386,6,0
91,91,True,106,12.437347412109375,"[0.05, 0.05]",0.0,98.4840404712428,6,0
92,92,True,107,12.56856632232666,"[0.05, 0.05]",0.0,98.29000210287633,6,0
