,episode,success,sim_steps,VFE_post_run,noise_stddev,percent_use_fast_thinking,total_reward,agent_time_ratio,agent_id
20,20,True,74,40.18304443359375,"[0.05, 0.05]",0.0,98.91361184693407,6,0
21,21,True,128,23.2893123626709,"[0.05, 0.05]",0.3181818181818182,98.83520731060877,6,0
22,22,True,103,33.49203872680664,"[0.05, 0.05]",0.16666666666666666,98.73134245466767,6,0
23,23,True,162,24.136117935180664,"[0.05, 0.05]",0.37037037037037035,98.66581966972724,6,0
24,24,True,78,33.6924934387207,"[0.05, 0.05]",0.15384615384615385,99.09065011643237,6,0
25,25,True,189,22.096696853637695,"[0.05, 0.05]",0.25,98.13427312939513,6,0
26,26,True,135,21.942153930664062,"[0.05, 0.05]",0.34782608695652173,98.95276013576088,6,0
27,27,True,186,51.02851486206055,"[0.05, 0.05]",0.03225806451612903,97.85778298708439,6,0
28,28,True,170,41.28384780883789,"[0.05, 0.05]",0.06896551724137931,98.33526708277222,6,0
29,29,True,231,34.46992111206055,"[0.05, 0.05]",0.1282051282051282,97.50990248091531,6,0
30,30,True,122,15.520864486694336,"[0.05, 0.05]",0.19047619047619047,98.81516723465907,6,0
31,31,True,145,27.002613067626953,"[0.05, 0.05]",0.04,98.26551685778495,6,0
32,32,True,207,14.68857192993164,"[0.05, 0.05]",0.17142857142857143,97.62463126337735,6,0
33,33,True,223,19.255950927734375,"[0.05, 0.05]",0.23684210526315788,98.08330574470916,6,0
34,34,True,240,17.43671226501465,"[0.05, 0.05]",0.375,98.54407730611928,6,0
35,35,True,164,15.916420936584473,"[0.05, 0.05]",0.25,98.25881008872462,6,0
36,36,True,186,12.996740341186523,"[0.05, 0.05]",0.45161290322580644,98.57010430523042,6,0
37,37,True,161,12.147565841674805,"[0.05, 0.05]",0.2222222222222222,98.15200483365716,6,0
38,38,True,385,8.726957321166992,"[0.05, 0.05]",0.38461538461538464,96.56498915802031,6,0
39,39,True,163,10.886754989624023,"[0.05, 0.05]",0.32142857142857145,98.50227464842456,6,0
40,40,True,160,13.830357551574707,"[0.05, 0.05]",0.2222222222222222,98.21754149046926,6,0
41,41,True,170,12.59286880493164,"[0.05, 0.05]",0.4482758620689655,98.76639675968245,6,0
42,42,True,163,12.635262489318848,"[0.05, 0.05]",0.35714285714285715,98.44978759989985,6,0
43,43,True,188,8.486393928527832,"[0.05, 0.05]",0.5625,98.75229914315732,6,0
44,44,True,157,10.960467338562012,"[0.05, 0.05]",0.3333333333333333,98.41907561704926,6,0
45,45,True,192,9.48418140411377,"[0.05, 0.05]",0.65625,99.06274150965555,6,0
46,46,True,147,6.50234317779541,"[0.05, 0.05]",0.52,98.94753966886717,6,0
47,47,True,152,11.37832260131836,"[0.05, 0.05]",0.3076923076923077,98.4325927651969,6,0
48,48,True,165,9.601095199584961,"[0.05, 0.05]",0.5357142857142857,98.83632807187384,6,0
49,49,True,170,9.309703826904297,"[0.05, 0.05]",0.20689655172413793,98.24109981835973,6,0
50,50,True,178,10.319759368896484,"[0.05, 0.05]",0.3333333333333333,98.2063622547732,6,0
51,51,True,156,11.059877395629883,"[0.05, 0.05]",0.2692307692307692,98.33126092445492,6,0
52,52,True,265,6.9433369636535645,"[0.05, 0.05]",0.5333333333333333,98.50146568059318,6,0
53,53,True,121,8.594661712646484,"[0.05, 0.05]",0.38095238095238093,98.76036887209429,6,0
54,54,True,162,8.124253273010254,"[0.05, 0.05]",0.5555555555555556,99.02068250882553,6,0
55,55,True,159,5.948380947113037,"[0.05, 0.05]",0.6296296296296297,98.77233743454545,6,0
56,56,True,219,8.396980285644531,"[0.05, 0.05]",0.5135135135135135,98.25229374107221,6,0
57,57,True,308,6.23992919921875,"[0.05, 0.05]",0.6538461538461539,98.22315827147001,6,0
58,58,True,202,7.806619644165039,"[0.05, 0.05]",0.5882352941176471,98.62850984840854,6,0
59,59,True,178,6.46106481552124,"[0.05, 0.05]",0.5666666666666667,98.6887202864757,6,0
60,60,True,122,8.22114372253418,"[0.05, 0.05]",0.5714285714285714,99.05608623274811,6,0
61,61,True,166,10.023480415344238,"[0.05, 0.05]",0.35714285714285715,98.28938770613337,6,0
62,62,True,593,6.093267917633057,"[0.05, 0.05]",0.48484848484848486,96.34859315211227,6,0
63,63,True,118,10.085190773010254,"[0.05, 0.05]",0.2,98.54667118488898,6,0
64,64,True,98,8.439095497131348,"[0.05, 0.05]",0.35294117647058826,98.84869977903759,6,0
