,episode,success,sim_steps,noise_stddev,total_reward,agent_time_ratio,agent_id
298,148,False,999,"[0, 0]",-0.08707001827712532,6,1
299,149,False,999,"[0, 0]",-0.0697392289782631,6,1
300,0,False,999,"[0, 0]",-0.04401428814288806,6,2
301,1,False,999,"[0, 0]",-0.047830616108708285,6,2
302,2,False,999,"[0, 0]",-0.05032781285581735,6,2
303,3,False,999,"[0, 0]",-0.055446299312619594,6,2
304,4,False,999,"[0, 0]",-0.048755480843715546,6,2
305,5,False,999,"[0, 0]",-0.04574532714955195,6,2
306,6,False,999,"[0, 0]",-0.055435397100387716,6,2
307,7,False,999,"[0, 0]",-0.06197661990782002,6,2
308,8,False,999,"[0, 0]",-0.045655086777957446,6,2
309,9,False,999,"[0, 0]",-0.051784379800332084,6,2
310,10,False,999,"[0, 0]",-0.043153819334315044,6,2
311,11,False,999,"[0, 0]",-0.05086634737006932,6,2
312,12,False,999,"[0, 0]",-0.053420124925096193,6,2
313,13,False,999,"[0, 0]",-0.05224903806017468,6,2
314,14,False,999,"[0, 0]",-0.05573280752460409,6,2
315,15,False,999,"[0, 0]",-0.052450537873089176,6,2
316,16,False,999,"[0, 0]",-0.06696189220543973,6,2
317,17,False,999,"[0, 0]",-0.0557945119555493,6,2
318,18,False,999,"[0, 0]",-0.05542083010842201,6,2
319,19,False,999,"[0, 0]",-0.05126660533690351,6,2
320,20,False,999,"[0, 0]",-0.04885173319956859,6,2
321,21,False,999,"[0, 0]",-0.04893576090004069,6,2
322,22,False,999,"[0, 0]",-0.05123769747727288,6,2
323,23,False,999,"[0, 0]",-0.040178709266437615,6,2
324,24,False,999,"[0, 0]",-0.04787320660530993,6,2
325,25,False,999,"[0, 0]",-0.048200542691830696,6,2
326,26,False,999,"[0, 0]",-0.04424905161234646,6,2
327,27,False,999,"[0, 0]",-0.04341386546700534,6,2
328,28,False,999,"[0, 0]",-0.04760081888108279,6,2
329,29,False,999,"[0, 0]",-0.044436364817940784,6,2
330,30,False,999,"[0, 0]",-0.03986451906927124,6,2
331,31,False,999,"[0, 0]",-0.05103788850598674,6,2
332,32,False,999,"[0, 0]",-0.06261382318316325,6,2
333,33,False,999,"[0, 0]",-0.057618181875737084,6,2
334,34,False,999,"[0, 0]",-0.07003147840726909,6,2
335,35,False,999,"[0, 0]",-0.07341982841835201,6,2
336,36,False,999,"[0, 0]",-0.08268875961630962,6,2
337,37,False,999,"[0, 0]",-0.08737423968708252,6,2
338,38,False,999,"[0, 0]",-0.08930640169625324,6,2
339,39,False,999,"[0, 0]",-0.10760347769928166,6,2
340,40,False,999,"[0, 0]",-0.11096810884967451,6,2
341,41,False,999,"[0, 0]",-0.1285234471482965,6,2
342,42,False,999,"[0, 0]",-0.14441642025430196,6,2
343,43,False,999,"[0, 0]",-0.17998298303109656,6,2
344,44,False,999,"[0, 0]",-0.21806308726057858,6,2
345,45,False,999,"[0, 0]",-0.22858991000994444,6,2
346,46,False,999,"[0, 0]",-0.37283372308980467,6,2
347,47,False,999,"[0, 0]",-0.3410835148347807,6,2
348,48,False,999,"[0, 0]",-0.3329192711118656,6,2
349,49,False,999,"[0, 0]",-0.26889169935504514,6,2
350,50,False,999,"[0, 0]",-0.27417849876666356,6,2
351,51,False,999,"[0, 0]",-0.2240185104314114,6,2
352,52,False,999,"[0, 0]",-0.1968079550464797,6,2
353,53,False,999,"[0, 0]",-0.20076639510090685,6,2
354,54,False,999,"[0, 0]",-0.16953878308416048,6,2
355,55,False,999,"[0, 0]",-0.19378173285810735,6,2
356,56,False,999,"[0, 0]",-0.16484642804706712,6,2
357,57,False,999,"[0, 0]",-0.12113354162412229,6,2
358,58,False,999,"[0, 0]",-0.13691607806900347,6,2
359,59,False,999,"[0, 0]",-0.08765084348222887,6,2
360,60,False,999,"[0, 0]",-0.07872312378039789,6,2
361,61,False,999,"[0, 0]",-0.06455430121911648,6,2
362,62,False,999,"[0, 0]",-0.06491892828269111,6,2
363,63,False,999,"[0, 0]",-0.05001637211362532,6,2
364,64,False,999,"[0, 0]",-0.05534871696361986,6,2
365,65,False,999,"[0, 0]",-0.047556209667993204,6,2
366,66,False,999,"[0, 0]",-0.05797363804532184,6,2
367,67,False,999,"[0, 0]",-0.04017278509202496,6,2
368,68,False,999,"[0, 0]",-0.058313273326296405,6,2
369,69,False,999,"[0, 0]",-0.05218687882074661,6,2
370,70,False,999,"[0, 0]",-0.0520925480808187,6,2
371,71,False,999,"[0, 0]",-0.047970986798914275,6,2
372,72,False,999,"[0, 0]",-0.04602869703394305,6,2
