,reward,timesteps,num_actions,run_num,agent_id
1671,99.54042786159127,252,42,13,5
1672,99.37992791766949,438,73,13,5
1673,99.38778035645537,336,56,13,5
1674,99.26814583004729,438,73,13,5
1675,99.4185979519239,468,78,13,5
1676,99.6386550380845,186,31,13,5
1677,99.52267917190254,258,43,13,5
1678,99.48545619253451,342,57,13,5
1679,99.65669972050229,180,30,13,5
1680,-0.02110282744325303,1002,167,0,6
1681,-0.021089195783599662,1002,167,0,6
1682,-0.021367746475853162,1002,167,0,6
1683,-0.021385875756439566,1002,167,0,6
1684,-0.020962073957230504,1002,167,0,6
1685,-0.020985474123479515,1002,167,0,6
1686,-0.021140054478443783,1002,167,0,6
1687,-0.021169871085446504,1002,167,0,6
1688,-0.019944496877086743,1002,167,0,6
1689,-0.021411639737956033,1002,167,0,6
1690,-0.02093156833418678,1002,167,0,6
1691,-0.0202840635407677,1002,167,0,6
1692,-0.020312872009366434,1002,167,0,6
1693,-0.020598790632365423,1002,167,0,6
1694,-0.02095171525956819,1002,167,0,6
1695,-0.021028088117219627,1002,167,0,6
1696,-0.021247507382572584,1002,167,0,6
1697,-0.020680136270413152,1002,167,0,6
1698,-0.020836192504075958,1002,167,0,6
1699,-0.021162721479954072,1002,167,0,6
1700,-0.00489724923642007,1002,167,1,6
1701,-0.005050545741225997,1002,167,1,6
1702,-0.0053661626265704065,1002,167,1,6
1703,-0.005139708009258671,1002,167,1,6
1704,-0.004725281264591914,1002,167,1,6
1705,-0.005076527105251484,1002,167,1,6
1706,-0.004831154505183942,1002,167,1,6
1707,-0.005030016982943647,1002,167,1,6
1708,-0.005039147616856136,1002,167,1,6
1709,-0.004890581550877824,1002,167,1,6
1710,-0.005171489498209178,1002,167,1,6
1711,-0.0053423590982270095,1002,167,1,6
1712,-0.004523041907459977,1002,167,1,6
1713,-0.00487998173933727,1002,167,1,6
1714,-0.005383307931729478,1002,167,1,6
1715,-0.005021247943898726,1002,167,1,6
1716,-0.0049474599057421804,1002,167,1,6
1717,-0.0047741893372353315,1002,167,1,6
1718,-0.005170580145183201,1002,167,1,6
1719,-0.005187796386146942,1002,167,1,6
1720,-0.17388303014208403,1002,167,2,6
1721,-0.2968960160333913,1002,167,2,6
1722,-0.23375060804731362,1002,167,2,6
1723,-0.1662237129348364,1002,167,2,6
1724,-0.33045972194717876,1002,167,2,6
1725,-0.21401596526285588,1002,167,2,6
1726,-0.10258877793069604,1002,167,2,6
1727,-0.13940324881354865,1002,167,2,6
1728,-0.09038413603696435,1002,167,2,6
1729,-0.12242079949986556,1002,167,2,6
1730,-0.1076496415675444,1002,167,2,6
1731,-0.1350960771274341,1002,167,2,6
1732,-0.11204794795070086,1002,167,2,6
1733,-0.08076628473579643,1002,167,2,6
1734,-0.18364780299072786,1002,167,2,6
1735,-0.09528065269104466,1002,167,2,6
1736,-0.24592489796314232,1002,167,2,6
1737,-0.15068215488844927,1002,167,2,6
1738,-0.24896113084436647,1002,167,2,6
1739,-0.08847922821743441,1002,167,2,6
1740,-0.7167713532717597,1002,167,3,6
1741,-1.2313627365351527,1002,167,3,6
1742,-1.6556835618604184,1002,167,3,6
1743,-1.370231371631485,1002,167,3,6
1744,-1.5104434472971073,1002,167,3,6
1745,-0.27746904302018693,1002,167,3,6
1746,-1.29016512388227,1002,167,3,6
1747,-0.8229642169906031,1002,167,3,6
1748,-1.6772322153959562,1002,167,3,6
1749,-1.6672644507259058,1002,167,3,6
1750,-0.925189953830081,1002,167,3,6
1751,-1.4139670783486191,1002,167,3,6
1752,-1.0801430509850392,1002,167,3,6
1753,-1.2251212503096751,1002,167,3,6
1754,-1.5356643429495613,1002,167,3,6
1755,-1.2285653659254665,1002,167,3,6
1756,-1.646801286988602,1002,167,3,6
1757,-1.073110658213973,1002,167,3,6
1758,-1.1512847225583107,1002,167,3,6
1759,-1.1396495434643152,1002,167,3,6
1760,-2.3087435041549442,1002,167,4,6
1761,-2.0589149057152225,1002,167,4,6
1762,-1.8963987075591981,1002,167,4,6
1763,-2.2617502290690967,1002,167,4,6
1764,-2.0780275607730743,1002,167,4,6
1765,-2.0647795616012043,1002,167,4,6
1766,-1.7194361442233534,1002,167,4,6
1767,-1.3749959411461352,1002,167,4,6
1768,-1.553233774147885,1002,167,4,6
1769,-2.219863010867991,1002,167,4,6
1770,-2.2214243586838496,1002,167,4,6
1771,-1.4465478646011505,1002,167,4,6
1772,-2.4952066574228313,1002,167,4,6
1773,-1.0797640195133718,1002,167,4,6
1774,-2.499446332499054,1002,167,4,6
1775,-1.352063997604878,1002,167,4,6
1776,-2.1024040901365737,1002,167,4,6
1777,-1.5823611113797478,1002,167,4,6
1778,-2.2063304430920407,1002,167,4,6
1779,-1.7833123770366757,1002,167,4,6
1780,-1.719733530549334,1002,167,5,6
1781,-1.0225909009933727,1002,167,5,6
1782,-1.4606701271168359,1002,167,5,6
1783,-1.7210515640477015,1002,167,5,6
1784,-1.5182962517871341,1002,167,5,6
1785,-2.020998964764523,1002,167,5,6
