,episode,success,sim_steps,VFE_post_run,noise_stddev,percent_use_fast_thinking,total_reward,agent_time_ratio,agent_id
0,0,True,834,51.75111770629883,"[0.05, 0.05]",0.0,88.52857587440838,6,0
1,1,True,360,57.231597900390625,"[0.05, 0.05]",0.0,94.95022694837704,6,0
2,2,True,369,46.76856231689453,"[0.05, 0.05]",0.0,93.8444613622755,6,0
3,3,True,645,57.86563491821289,"[0.05, 0.05]",0.0,90.14815761288654,6,0
4,4,True,105,70.1346664428711,"[0.05, 0.05]",0.0,98.4281149655949,6,0
5,5,True,179,60.489234924316406,"[0.05, 0.05]",0.0,97.32170759989557,6,0
6,6,True,420,45.17473602294922,"[0.05, 0.05]",0.0,94.51254615121104,6,0
7,7,True,126,70.84862518310547,"[0.05, 0.05]",0.0,98.18445273606862,6,0
8,8,True,133,104.14715576171875,"[0.05, 0.05]",0.0,98.10027539885338,6,0
9,9,True,132,74.5338134765625,"[0.05, 0.05]",0.0,97.8857199223831,6,0
10,10,True,99,61.97068786621094,"[0.05, 0.05]",0.0,98.4879101674259,6,0
11,11,True,122,51.10847091674805,"[0.05, 0.05]",0.0,98.19844600320296,6,0
12,12,True,107,41.48979187011719,"[0.05, 0.05]",0.0,98.36130519313139,6,0
13,13,True,140,73.5469741821289,"[0.05, 0.05]",0.0,97.85277522734052,6,0
14,14,True,113,49.611244201660156,"[0.05, 0.05]",0.0,98.36370174730976,6,0
15,15,True,70,55.307857513427734,"[0.05, 0.05]",0.0,98.96520280817961,6,0
16,16,True,143,51.19538497924805,"[0.05, 0.05]",0.0,97.79498477620012,6,0
17,17,True,141,50.12116622924805,"[0.05, 0.05]",0.0,97.85317411176175,6,0
18,18,True,74,41.42960739135742,"[0.05, 0.05]",0.0,98.8575072871643,6,0
19,19,True,120,36.87574768066406,"[0.05, 0.05]",0.0,98.10914395145686,6,0
20,20,True,112,38.0384635925293,"[0.05, 0.05]",0.0,98.32093964264321,6,0
21,21,True,140,35.5980110168457,"[0.05, 0.05]",0.0,98.03968314430321,6,0
22,22,True,117,23.86187744140625,"[0.05, 0.05]",0.0,98.28619706903754,6,0
23,23,True,180,14.797992706298828,"[0.05, 0.05]",0.0,97.64303082244265,6,0
24,24,True,117,23.24953269958496,"[0.05, 0.05]",0.0,98.3016862959669,6,0
25,25,True,128,16.318601608276367,"[0.05, 0.05]",0.0,98.27328219896651,6,0
26,26,True,116,21.60533332824707,"[0.05, 0.05]",0.0,97.75499133048866,6,0
27,27,True,122,18.589820861816406,"[0.05, 0.05]",0.0,98.11081331334627,6,0
28,28,True,117,22.363584518432617,"[0.05, 0.05]",0.0,98.29255198817192,6,0
29,29,True,873,10.284873962402344,"[0.05, 0.05]",0.0,86.81628183092468,6,0
30,30,True,326,7.536647796630859,"[0.05, 0.05]",0.0,95.54410436065656,6,0
31,31,True,139,11.807825088500977,"[0.05, 0.05]",0.0,98.02029674424567,6,0
32,32,True,248,10.740118980407715,"[0.05, 0.05]",0.0,96.55597757495023,6,0
33,33,True,747,4.209036827087402,"[0.05, 0.05]",0.0,88.7663600784054,6,0
34,34,True,730,4.554025650024414,"[0.05, 0.05]",0.0,88.293922943934,6,0
35,35,True,131,11.044779777526855,"[0.05, 0.05]",0.0,98.24814276851909,6,0
36,36,True,117,12.408560752868652,"[0.05, 0.05]",0.0,98.36236845820486,6,0
37,37,True,78,11.678690910339355,"[0.05, 0.05]",0.0,98.63409364833656,6,0
38,38,True,68,11.719508171081543,"[0.05, 0.05]",0.0,98.97221856292838,6,0
39,39,True,81,11.947339057922363,"[0.05, 0.05]",0.0,99.14492500214146,6,0
40,40,True,114,12.209104537963867,"[0.05, 0.05]",0.0,98.25259702525217,6,0
41,41,True,106,12.645419120788574,"[0.05, 0.05]",0.0,98.54696474689102,6,0
42,42,True,224,7.689870834350586,"[0.05, 0.05]",0.0,96.75528849494296,6,0
43,43,True,314,6.452971458435059,"[0.05, 0.05]",0.0,95.31356280506449,6,0
44,44,True,204,8.029092788696289,"[0.05, 0.05]",0.0,97.12643258942208,6,0
45,45,True,363,5.11720085144043,"[0.05, 0.05]",0.0,94.3350312833742,6,0
46,46,True,843,5.476551532745361,"[0.05, 0.05]",0.0,86.61903705274975,6,0
47,47,True,704,5.1132378578186035,"[0.05, 0.05]",0.0,89.10992643405527,6,0
48,48,True,670,5.657181262969971,"[0.05, 0.05]",0.0,89.4460332661502,6,0
49,49,True,196,5.9069318771362305,"[0.05, 0.05]",0.0,97.04114343013514,6,0
50,50,True,212,7.1388773918151855,"[0.05, 0.05]",0.0,96.81637463927639,6,0
51,51,False,999,3.760737419128418,"[0.05, 0.05]",0.0,-15.086206122070358,6,0
52,52,True,289,6.046820163726807,"[0.05, 0.05]",0.0,95.71588154176509,6,0
53,53,True,393,4.322009563446045,"[0.05, 0.05]",0.0,94.59649456316276,6,0
54,54,True,212,7.295287132263184,"[0.05, 0.05]",0.0,96.62605669631056,6,0
55,55,True,113,9.251272201538086,"[0.05, 0.05]",0.0,98.47022974401277,6,0
56,56,False,999,3.9487674236297607,"[0.05, 0.05]",0.0,-15.847186461047972,6,0
57,57,True,682,4.0455708503723145,"[0.05, 0.05]",0.0,89.4289401135719,6,0
58,58,True,125,6.969082832336426,"[0.05, 0.05]",0.0,97.929454724279,6,0
59,59,True,141,8.834325790405273,"[0.05, 0.05]",0.0,97.8306719824513,6,0
60,60,True,445,4.6325297355651855,"[0.05, 0.05]",0.0,93.2373813214687,6,0
61,61,False,999,3.636234760284424,"[0.05, 0.05]",0.0,-15.588728927365267,6,0
62,62,True,189,5.522210597991943,"[0.05, 0.05]",0.0,96.89696384763879,6,0
63,63,True,743,5.148462772369385,"[0.05, 0.05]",0.0,89.05144585411544,6,0
64,64,True,124,6.149725437164307,"[0.05, 0.05]",0.0,98.36037848184448,6,0
65,65,False,999,3.5654706954956055,"[0.05, 0.05]",0.0,-15.48231271067515,6,0
66,66,True,542,4.615967273712158,"[0.05, 0.05]",0.0,91.63429988558198,6,0
67,67,True,850,3.8377151489257812,"[0.05, 0.05]",0.0,86.85791071279561,6,0
