,episode,success,sim_steps,VFE_post_run,noise_stddev,percent_use_fast_thinking,total_reward,agent_time_ratio,agent_id
0,0,True,196,114.00138092041016,"[0.05, 0.05]",0.06060606060606061,97.56725261493169,6,0
1,1,True,206,76.99533081054688,"[0.05, 0.05]",0.08571428571428572,97.89141870111717,6,0
2,2,True,811,66.16999053955078,"[0.05, 0.05]",0.07352941176470588,90.56419558483117,6,0
3,3,True,147,97.15098571777344,"[0.05, 0.05]",0.08,98.21625669711543,6,0
