,episode,success,sim_steps,VFE_post_run,noise_stddev,percent_use_fast_thinking,total_reward,agent_time_ratio,agent_id
89,89,True,113,18.440326690673828,"[0.05, 0.05]",0.05263157894736842,98.49240101212087,6,0
90,90,True,120,15.913620948791504,"[0.05, 0.05]",0.2,98.71419072378627,6,0
91,91,True,115,17.43080711364746,"[0.05, 0.05]",0.1,98.60744959279583,6,0
92,92,True,83,11.73038101196289,"[0.05, 0.05]",0.14285714285714285,98.82745959589063,6,0
93,93,True,110,20.026639938354492,"[0.05, 0.05]",0.05263157894736842,98.44269344375954,6,0
94,94,True,113,17.402576446533203,"[0.05, 0.05]",0.21052631578947367,98.6521354514593,6,0
95,95,True,114,16.81415367126465,"[0.05, 0.05]",0.15789473684210525,98.67902119741949,6,0
96,96,True,120,13.373823165893555,"[0.05, 0.05]",0.2,98.54605024926278,6,0
97,97,True,121,11.15762996673584,"[0.05, 0.05]",0.47619047619047616,98.59756039732792,6,0
98,98,True,110,18.301015853881836,"[0.05, 0.05]",0.21052631578947367,98.83656232624176,6,0
99,99,True,121,11.808272361755371,"[0.05, 0.05]",0.19047619047619047,98.67337725760626,6,0
100,100,True,120,8.052874565124512,"[0.05, 0.05]",0.35,98.70209436012902,6,0
101,101,True,104,12.222248077392578,"[0.05, 0.05]",0.3888888888888889,98.72814332450622,6,0
102,102,True,103,15.716233253479004,"[0.05, 0.05]",0.2777777777777778,98.72840825244032,6,0
103,103,True,129,16.518476486206055,"[0.05, 0.05]",0.18181818181818182,98.41296401775021,6,0
104,104,True,113,18.611499786376953,"[0.05, 0.05]",0.05263157894736842,98.61782288978607,6,0
105,105,True,119,12.084333419799805,"[0.05, 0.05]",0.3,98.51410717236278,6,0
106,106,True,117,16.197298049926758,"[0.05, 0.05]",0.1,98.33243517379519,6,0
107,107,True,117,20.351795196533203,"[0.05, 0.05]",0.15,98.65443431599499,6,0
108,108,True,195,22.639808654785156,"[0.05, 0.05]",0.24242424242424243,97.5416208094159,6,0
109,109,True,128,12.520877838134766,"[0.05, 0.05]",0.09090909090909091,98.384771106655,6,0
110,110,True,116,18.47995948791504,"[0.05, 0.05]",0.15,98.64537209879018,6,0
111,111,True,92,13.463082313537598,"[0.05, 0.05]",0.375,98.95106669311429,6,0
112,112,True,113,14.357501029968262,"[0.05, 0.05]",0.21052631578947367,98.59637650477508,6,0
113,113,True,113,21.249160766601562,"[0.05, 0.05]",0.15789473684210525,98.64084789967396,6,0
114,114,True,121,21.71379852294922,"[0.05, 0.05]",0.047619047619047616,98.39485955613347,6,0
115,115,True,117,13.887382507324219,"[0.05, 0.05]",0.3,98.59634296168335,6,0
116,116,True,156,19.01801872253418,"[0.05, 0.05]",0.23076923076923078,97.9831114357447,6,0
117,117,True,116,19.37076759338379,"[0.05, 0.05]",0.1,98.12767120528527,6,0
118,118,True,129,15.16454029083252,"[0.05, 0.05]",0.22727272727272727,98.22788248207273,6,0
119,119,True,123,19.20159339904785,"[0.05, 0.05]",0.14285714285714285,98.2272394712629,6,0
120,120,True,105,14.494159698486328,"[0.05, 0.05]",0.4444444444444444,98.78657423629804,6,0
121,121,True,108,16.147823333740234,"[0.05, 0.05]",0.3333333333333333,98.83512894139758,6,0
122,122,True,114,22.666379928588867,"[0.05, 0.05]",0.15789473684210525,98.543442380695,6,0
123,123,True,95,13.2484130859375,"[0.05, 0.05]",0.375,98.84459199887266,6,0
124,124,True,113,21.327045440673828,"[0.05, 0.05]",0.05263157894736842,98.39538268728646,6,0
125,125,True,109,19.02341079711914,"[0.05, 0.05]",0.10526315789473684,98.58002177178534,6,0
126,126,True,111,16.10995101928711,"[0.05, 0.05]",0.15789473684210525,98.601508876829,6,0
127,127,True,112,17.586179733276367,"[0.05, 0.05]",0.10526315789473684,98.63117119395544,6,0
128,128,True,196,22.23371696472168,"[0.05, 0.05]",0.2727272727272727,97.37462637251835,6,0
129,129,True,134,13.327484130859375,"[0.05, 0.05]",0.0,98.18431455692361,6,0
130,130,True,129,15.108075141906738,"[0.05, 0.05]",0.09090909090909091,98.32924718281487,6,0
131,131,True,114,20.822559356689453,"[0.05, 0.05]",0.15789473684210525,98.56239246242068,6,0
132,132,True,105,14.372404098510742,"[0.05, 0.05]",0.2222222222222222,98.75683616111836,6,0
133,133,True,117,17.939661026000977,"[0.05, 0.05]",0.15,98.1905994375855,6,0
134,134,True,74,14.428922653198242,"[0.05, 0.05]",0.15384615384615385,98.98412971027601,6,0
135,135,True,106,17.680408477783203,"[0.05, 0.05]",0.2222222222222222,98.45247642244831,6,0
136,136,True,115,17.6962947845459,"[0.05, 0.05]",0.45,98.61494219205255,6,0
137,137,True,103,17.748502731323242,"[0.05, 0.05]",0.1111111111111111,98.5025164363091,6,0
138,138,True,111,13.078863143920898,"[0.05, 0.05]",0.15789473684210525,98.23491481256941,6,0
139,139,True,109,17.947734832763672,"[0.05, 0.05]",0.10526315789473684,98.5754196393709,6,0
140,140,True,114,17.72946548461914,"[0.05, 0.05]",0.21052631578947367,98.5838680292425,6,0
141,141,True,110,31.9700927734375,"[0.05, 0.05]",0.05263157894736842,98.23722776258047,6,0
142,142,True,115,20.016632080078125,"[0.05, 0.05]",0.15,98.36246636464271,6,0
143,143,True,112,15.854904174804688,"[0.05, 0.05]",0.42105263157894735,98.48196045981075,6,0
144,144,True,119,15.27894401550293,"[0.05, 0.05]",0.15,98.27788209061822,6,0
145,145,True,115,21.31685447692871,"[0.05, 0.05]",0.2,98.31274390828712,6,0
146,146,True,85,17.134931564331055,"[0.05, 0.05]",0.2,98.89973355898546,6,0
147,147,True,112,16.640167236328125,"[0.05, 0.05]",0.15789473684210525,98.44459472718745,6,0
148,148,True,114,14.042303085327148,"[0.05, 0.05]",0.15789473684210525,98.59974542780155,6,0
149,149,True,210,21.035369873046875,"[0.05, 0.05]",0.22857142857142856,97.21128491437932,6,0
150,0,True,78,168.3235321044922,"[0.05, 0.05]",0.0,98.89606748086526,6,1
151,1,False,999,36.748863220214844,"[0.05, 0.05]",0.005988023952095809,-13.959604992833551,6,1
152,2,True,79,108.02741241455078,"[0.05, 0.05]",0.0,98.83336110790661,6,1
153,3,True,260,68.6890869140625,"[0.05, 0.05]",0.0,96.29667787110871,6,1
154,4,True,93,59.04308319091797,"[0.05, 0.05]",0.0,98.71312810257649,6,1
155,5,True,480,54.88349914550781,"[0.05, 0.05]",0.05,93.73371912170113,6,1
156,6,True,196,32.47689437866211,"[0.05, 0.05]",0.36363636363636365,98.32241742229778,6,1
157,7,True,346,58.21992874145508,"[0.05, 0.05]",0.06896551724137931,95.4464829223559,6,1
158,8,True,204,40.31515884399414,"[0.05, 0.05]",0.058823529411764705,97.16004999913366,6,1
159,9,True,181,52.72949981689453,"[0.05, 0.05]",0.0,97.44547587427799,6,1
160,10,True,157,56.87263870239258,"[0.05, 0.05]",0.07407407407407407,97.95901349119875,6,1
161,11,True,137,58.41520309448242,"[0.05, 0.05]",0.0,98.08647859093443,6,1
162,12,True,112,46.613304138183594,"[0.05, 0.05]",0.05263157894736842,98.68339489454007,6,1
163,13,True,86,40.57661819458008,"[0.05, 0.05]",0.06666666666666667,98.756718760294,6,1
164,14,True,139,35.076499938964844,"[0.05, 0.05]",0.041666666666666664,98.00556490272491,6,1
165,15,True,140,32.89559555053711,"[0.05, 0.05]",0.08333333333333333,98.26169751569626,6,1
166,16,True,90,22.924320220947266,"[0.05, 0.05]",0.06666666666666667,98.98080282907954,6,1
167,17,True,93,35.891822814941406,"[0.05, 0.05]",0.0625,98.72773943443539,6,1
168,18,True,83,23.80942726135254,"[0.05, 0.05]",0.07142857142857142,99.05502157286467,6,1
169,19,True,94,26.59503173828125,"[0.05, 0.05]",0.125,98.91627306469692,6,1
170,20,True,81,46.76215362548828,"[0.05, 0.05]",0.0,98.90724338083501,6,1
171,21,True,74,28.085582733154297,"[0.05, 0.05]",0.0,99.03963863982725,6,1
172,22,True,77,27.98655891418457,"[0.05, 0.05]",0.07692307692307693,98.95987852400853,6,1
173,23,True,115,40.25987243652344,"[0.05, 0.05]",0.0,98.32867422393748,6,1
174,24,True,108,21.4625244140625,"[0.05, 0.05]",0.3333333333333333,99.06771097239624,6,1
175,25,True,129,40.082515716552734,"[0.05, 0.05]",0.0,98.1342297664758,6,1
176,26,True,78,28.259870529174805,"[0.05, 0.05]",0.07692307692307693,99.13153292162417,6,1
177,27,True,84,25.331010818481445,"[0.05, 0.05]",0.14285714285714285,98.86079658206121,6,1
178,28,True,76,17.439661026000977,"[0.05, 0.05]",0.07692307692307693,98.8685084100021,6,1
179,29,True,161,25.399059295654297,"[0.05, 0.05]",0.3333333333333333,98.62142295015084,6,1
180,30,True,74,25.14558219909668,"[0.05, 0.05]",0.0,98.95858038894865,6,1
181,31,True,138,34.08388900756836,"[0.05, 0.05]",0.13043478260869565,98.37849817446138,6,1
182,32,True,101,17.819141387939453,"[0.05, 0.05]",0.29411764705882354,98.99958583838522,6,1
183,33,True,90,23.4947452545166,"[0.05, 0.05]",0.13333333333333333,98.91121801455468,6,1
184,34,True,93,22.666948318481445,"[0.05, 0.05]",0.1875,98.92426307163991,6,1
185,35,True,108,20.014156341552734,"[0.05, 0.05]",0.2777777777777778,99.01031723512656,6,1
186,36,True,103,23.015344619750977,"[0.05, 0.05]",0.3333333333333333,98.83732594155578,6,1
187,37,True,86,19.738529205322266,"[0.05, 0.05]",0.13333333333333333,98.66323745640722,6,1
188,38,True,81,36.435546875,"[0.05, 0.05]",0.07142857142857142,98.99220797782593,6,1
189,39,True,84,23.029056549072266,"[0.05, 0.05]",0.14285714285714285,99.03129885832064,6,1
190,40,True,75,22.832780838012695,"[0.05, 0.05]",0.0,98.93417667736055,6,1
191,41,True,114,27.304096221923828,"[0.05, 0.05]",0.10526315789473684,98.65871245907165,6,1
192,42,True,91,23.73644256591797,"[0.05, 0.05]",0.125,98.80162914145447,6,1
193,43,True,79,17.127573013305664,"[0.05, 0.05]",0.0,98.91645567167619,6,1
194,44,True,77,22.695104598999023,"[0.05, 0.05]",0.0,99.023517790867,6,1
195,45,True,82,27.2460994720459,"[0.05, 0.05]",0.21428571428571427,99.28087733722884,6,1
196,46,True,133,30.431922912597656,"[0.05, 0.05]",0.08695652173913043,98.28303165736018,6,1
197,47,True,157,21.159257888793945,"[0.05, 0.05]",0.18518518518518517,98.57242223009155,6,1
198,48,True,80,20.435949325561523,"[0.05, 0.05]",0.14285714285714285,99.15576622497797,6,1
199,49,True,116,23.624008178710938,"[0.05, 0.05]",0.05,98.53000222100302,6,1
200,50,True,101,18.66617774963379,"[0.05, 0.05]",0.11764705882352941,98.95184051681859,6,1
201,51,True,96,11.878022193908691,"[0.05, 0.05]",0.1875,99.04499775998693,6,1
202,52,True,148,18.060197830200195,"[0.05, 0.05]",0.2,98.44712140512405,6,1
203,53,True,138,15.940937995910645,"[0.05, 0.05]",0.17391304347826086,98.45222373780496,6,1
204,54,True,130,13.88601303100586,"[0.05, 0.05]",0.13636363636363635,98.36019622365232,6,1
205,55,True,201,12.546175956726074,"[0.05, 0.05]",0.29411764705882354,98.31948821773248,6,1
206,56,True,89,12.027402877807617,"[0.05, 0.05]",0.13333333333333333,98.7971901219036,6,1
207,57,True,277,13.117453575134277,"[0.05, 0.05]",0.2765957446808511,97.58933396460623,6,1
208,58,True,484,4.461869239807129,"[0.05, 0.05]",0.43209876543209874,96.0168374560944,6,1
209,59,True,213,7.665369033813477,"[0.05, 0.05]",0.5,98.42987804856101,6,1
210,60,True,206,11.342162132263184,"[0.05, 0.05]",0.37142857142857144,98.07042816859756,6,1
211,61,True,135,7.579944610595703,"[0.05, 0.05]",0.391304347826087,99.03527726445962,6,1
212,62,True,120,9.68535327911377,"[0.05, 0.05]",0.25,98.78189358731198,6,1
213,63,True,189,10.943660736083984,"[0.05, 0.05]",0.40625,98.29030543596578,6,1
214,64,True,161,8.274262428283691,"[0.05, 0.05]",0.37037037037037035,98.58732088201437,6,1
215,65,True,136,6.471530914306641,"[0.05, 0.05]",0.34782608695652173,98.53388326040152,6,1
216,66,True,151,10.061036109924316,"[0.05, 0.05]",0.3076923076923077,98.2950524381512,6,1
217,67,True,217,6.873571395874023,"[0.05, 0.05]",0.5675675675675675,98.49010706165795,6,1
218,68,True,130,7.478095054626465,"[0.05, 0.05]",0.2727272727272727,98.84762577020356,6,1
219,69,True,171,9.109742164611816,"[0.05, 0.05]",0.4827586206896552,98.53409446906069,6,1
220,70,True,177,11.737977027893066,"[0.05, 0.05]",0.36666666666666664,98.02828611405437,6,1
221,71,True,76,10.901016235351562,"[0.05, 0.05]",0.3076923076923077,99.20497074038623,6,1
222,72,True,199,12.14385986328125,"[0.05, 0.05]",0.4117647058823529,97.84446528092906,6,1
223,73,True,136,8.469651222229004,"[0.05, 0.05]",0.34782608695652173,98.62390115037348,6,1
224,74,True,215,12.965033531188965,"[0.05, 0.05]",0.2777777777777778,97.69396260167959,6,1
225,75,True,276,6.797235488891602,"[0.05, 0.05]",0.6739130434782609,98.18745494602408,6,1
226,76,True,190,11.410760879516602,"[0.05, 0.05]",0.3125,98.11488631735452,6,1
227,77,True,115,9.70317554473877,"[0.05, 0.05]",0.3,98.79794978998684,6,1
228,78,True,113,9.57886791229248,"[0.05, 0.05]",0.42105263157894735,98.96373808856845,6,1
229,79,True,201,11.633260726928711,"[0.05, 0.05]",0.4411764705882353,97.95387832663566,6,1
230,80,True,186,11.883167266845703,"[0.05, 0.05]",0.3225806451612903,98.12024597393491,6,1
231,81,True,116,10.58405590057373,"[0.05, 0.05]",0.25,98.66151159346504,6,1
232,82,True,201,11.454076766967773,"[0.05, 0.05]",0.3235294117647059,98.0203153270021,6,1
233,83,True,196,10.722452163696289,"[0.05, 0.05]",0.3333333333333333,97.36166395242851,6,1
234,84,True,190,11.294337272644043,"[0.05, 0.05]",0.375,98.16378035866892,6,1
235,85,True,179,10.580619812011719,"[0.05, 0.05]",0.43333333333333335,98.34845370981114,6,1
236,86,True,141,7.216559410095215,"[0.05, 0.05]",0.5416666666666666,98.6388351971976,6,1
237,87,True,111,12.789682388305664,"[0.05, 0.05]",0.15789473684210525,98.59280262212168,6,1
238,88,True,113,9.09603500366211,"[0.05, 0.05]",0.42105263157894735,98.77801521687108,6,1
239,89,True,117,9.109980583190918,"[0.05, 0.05]",0.25,98.50666046463549,6,1
240,90,True,147,12.70344352722168,"[0.05, 0.05]",0.24,98.03046897462595,6,1
241,91,True,112,9.388957977294922,"[0.05, 0.05]",0.3157894736842105,98.81869333197065,6,1
242,92,True,192,7.5128560066223145,"[0.05, 0.05]",0.59375,98.37785208994993,6,1
243,93,True,82,7.652501106262207,"[0.05, 0.05]",0.07142857142857142,98.85363213984951,6,1
244,94,True,118,12.411458015441895,"[0.05, 0.05]",0.25,98.47817165400262,6,1
245,95,True,121,9.788151741027832,"[0.05, 0.05]",0.2857142857142857,98.6618092716958,6,1
246,96,True,178,11.669549942016602,"[0.05, 0.05]",0.36666666666666664,98.06931952463347,6,1
247,97,True,236,9.730659484863281,"[0.05, 0.05]",0.475,97.5829728278376,6,1
248,98,True,122,8.327284812927246,"[0.05, 0.05]",0.38095238095238093,98.69953350820113,6,1
249,99,True,114,11.693882942199707,"[0.05, 0.05]",0.10526315789473684,98.56600324691604,6,1
250,100,True,180,10.299925804138184,"[0.05, 0.05]",0.5333333333333333,98.31525471890929,6,1
251,101,True,141,11.254373550415039,"[0.05, 0.05]",0.375,98.36848189091394,6,1
252,102,True,144,6.055600643157959,"[0.05, 0.05]",0.5,98.6946417456082,6,1
253,103,True,76,9.207856178283691,"[0.05, 0.05]",0.23076923076923078,98.48108840535886,6,1
254,104,True,259,8.251557350158691,"[0.05, 0.05]",0.4318181818181818,97.12966535370748,6,1
255,105,True,113,10.28038501739502,"[0.05, 0.05]",0.10526315789473684,98.52400545083817,6,1
256,106,True,197,7.499701976776123,"[0.05, 0.05]",0.6666666666666666,98.06717565176046,6,1
257,107,True,169,13.046436309814453,"[0.05, 0.05]",0.27586206896551724,97.93753072615283,6,1
258,108,True,112,9.418668746948242,"[0.05, 0.05]",0.3157894736842105,98.61397271981906,6,1
259,109,True,108,7.822103977203369,"[0.05, 0.05]",0.4444444444444444,98.83395290408828,6,1
260,110,True,100,7.4458160400390625,"[0.05, 0.05]",0.35294117647058826,98.8971616132044,6,1
261,111,True,168,9.736440658569336,"[0.05, 0.05]",0.39285714285714285,97.99914607705834,6,1
262,112,True,114,9.255965232849121,"[0.05, 0.05]",0.42105263157894735,98.7792138516917,6,1
263,113,True,112,11.276211738586426,"[0.05, 0.05]",0.3157894736842105,98.45294445390621,6,1
264,114,True,108,6.662172794342041,"[0.05, 0.05]",0.5,98.79329140458952,6,1
265,115,True,117,10.892558097839355,"[0.05, 0.05]",0.35,98.37529585109922,6,1
266,116,True,191,7.795228958129883,"[0.05, 0.05]",0.5,97.91262863156011,6,1
267,117,True,238,9.44481086730957,"[0.05, 0.05]",0.575,97.40892275856689,6,1
268,118,True,121,9.810478210449219,"[0.05, 0.05]",0.47619047619047616,98.65261941726054,6,1
269,119,True,320,11.248869895935059,"[0.05, 0.05]",0.3148148148148148,95.87202768677432,6,1
270,120,True,701,5.3042988777160645,"[0.05, 0.05]",0.6495726495726496,92.82768538989478,6,1
271,121,True,134,8.098875999450684,"[0.05, 0.05]",0.34782608695652173,98.27856964666309,6,1
272,122,True,125,8.348185539245605,"[0.05, 0.05]",0.38095238095238093,98.37309754952365,6,1
273,123,True,290,10.013692855834961,"[0.05, 0.05]",0.40816326530612246,96.34135071425071,6,1
274,124,True,301,9.07124137878418,"[0.05, 0.05]",0.45098039215686275,96.31163987516427,6,1
275,125,True,185,11.403751373291016,"[0.05, 0.05]",0.5161290322580645,97.73223322736126,6,1
276,126,True,203,8.842130661010742,"[0.05, 0.05]",0.4117647058823529,97.2499403703451,6,1
277,127,True,101,11.96415901184082,"[0.05, 0.05]",0.11764705882352941,98.70608965475708,6,1
278,128,True,119,7.747939109802246,"[0.05, 0.05]",0.35,98.51288711008246,6,1
279,129,True,108,10.513837814331055,"[0.05, 0.05]",0.2777777777777778,98.55605212688467,6,1
280,130,True,108,9.72420597076416,"[0.05, 0.05]",0.2777777777777778,98.64034706608008,6,1
281,131,True,102,10.08149242401123,"[0.05, 0.05]",0.17647058823529413,98.7630580982348,6,1
282,132,True,121,8.08935546875,"[0.05, 0.05]",0.2857142857142857,98.45971461547414,6,1
283,133,True,120,9.338318824768066,"[0.05, 0.05]",0.45,98.09374489330024,6,1
284,134,True,185,11.989679336547852,"[0.05, 0.05]",0.45161290322580644,97.54923021987841,6,1
285,135,True,136,9.473665237426758,"[0.05, 0.05]",0.43478260869565216,98.20932049941102,6,1
286,136,True,186,10.202762603759766,"[0.05, 0.05]",0.5161290322580645,97.53944046213758,6,1
287,137,True,119,12.327397346496582,"[0.05, 0.05]",0.45,98.47922599256417,6,1
288,138,True,112,11.284125328063965,"[0.05, 0.05]",0.21052631578947367,98.35791655893856,6,1
289,139,True,198,12.001914978027344,"[0.05, 0.05]",0.2727272727272727,97.49592717781886,6,1
290,140,True,123,10.828800201416016,"[0.05, 0.05]",0.42857142857142855,98.41918086248621,6,1
291,141,True,164,15.220582962036133,"[0.05, 0.05]",0.07142857142857142,97.54825234521356,6,1
