,reward,timesteps,num_actions,run_num,agent_id
0,-0.0033962957357018407,1002,167,0,0
1,-0.0034046522455107725,1002,167,0,0
2,-0.003393685018378541,1002,167,0,0
3,-0.003610842609012955,1002,167,0,0
4,-0.0034409987794087817,1002,167,0,0
5,-0.0035708024202173705,1002,167,0,0
6,-0.0033947848460115643,1002,167,0,0
7,-0.0034009597254432665,1002,167,0,0
8,-0.003498367696234999,1002,167,0,0
9,-0.0034115347846530677,1002,167,0,0
10,-0.003418633249104987,1002,167,0,0
11,-0.0034199029302918633,1002,167,0,0
12,-0.003558917303444982,1002,167,0,0
13,-0.0034401227703540374,1002,167,0,0
14,-0.003477276966157237,1002,167,0,0
15,-0.0033991249259401144,1002,167,0,0
16,-0.0034367401872296924,1002,167,0,0
17,-0.0033841095899990997,1002,167,0,0
18,-0.0034084383821511776,1002,167,0,0
19,-0.003394051964049639,1002,167,0,0
20,-0.01080279643390972,1002,167,1,0
21,-0.010564689750933588,1002,167,1,0
22,-0.010642733378273189,1002,167,1,0
23,-0.011112022394970365,1002,167,1,0
24,-0.011480135965602557,1002,167,1,0
25,-0.010760154848879714,1002,167,1,0
26,-0.01038140091296363,1002,167,1,0
27,-0.010722137081654724,1002,167,1,0
28,-0.010799518199121678,1002,167,1,0
29,-0.01097894130128252,1002,167,1,0
30,-0.010465752129757765,1002,167,1,0
31,-0.010784586143949082,1002,167,1,0
32,-0.0107979373490845,1002,167,1,0
33,-0.010975868368597624,1002,167,1,0
34,-0.010674440727493855,1002,167,1,0
35,-0.010490313133731452,1002,167,1,0
36,-0.010654131618285382,1002,167,1,0
37,-0.011057326994991718,1002,167,1,0
38,-0.010622712521091073,1002,167,1,0
39,-0.011024728434331728,1002,167,1,0
40,-0.05373971418097262,1002,167,2,0
41,-0.054125977356895984,1002,167,2,0
42,-0.05735341859767419,1002,167,2,0
43,-0.05348828418030333,1002,167,2,0
44,-0.05473210635034643,1002,167,2,0
45,-0.05347926321338378,1002,167,2,0
46,-0.054632476216288875,1002,167,2,0
47,-0.05204354722649175,1002,167,2,0
48,-0.055364856724331536,1002,167,2,0
49,-0.05239679131075895,1002,167,2,0
50,-0.055115754580672416,1002,167,2,0
51,-0.05532808579597064,1002,167,2,0
52,-0.05393734094272601,1002,167,2,0
53,-0.054462924162315046,1002,167,2,0
54,-0.05619126008155889,1002,167,2,0
