,reward,timesteps,num_actions,run_num,agent_id
0,-1.7111347684647265,1002,167,0,0
1,-1.6235709539863183,1002,167,0,0
2,-1.655817019237257,1002,167,0,0
3,-1.654823947460909,1002,167,0,0
4,-1.6314421349282338,1002,167,0,0
5,-1.632392441814376,1002,167,0,0
6,-1.6724885974806587,1002,167,0,0
7,-1.717031636436817,1002,167,0,0
8,-1.6550535656052148,1002,167,0,0
9,-1.6277198571412812,1002,167,0,0
10,-1.6393274372212936,1002,167,0,0
11,-1.6972645393238341,1002,167,0,0
12,-1.7378647831954082,1002,167,0,0
13,-1.6437764990088701,1002,167,0,0
14,-1.6278362729887035,1002,167,0,0
15,-1.7270667188827857,1002,167,0,0
16,-1.6580932705926377,1002,167,0,0
17,-1.6742260293277524,1002,167,0,0
18,-1.6787111313856204,1002,167,0,0
19,-1.7347615660457323,1002,167,0,0
20,-1.9459941391482252,1002,167,1,0
21,-1.8039128847935655,1002,167,1,0
22,-2.0651757485207347,1002,167,1,0
23,-1.774357227819273,1002,167,1,0
24,-1.866907544229948,1002,167,1,0
25,-1.8357169030536225,1002,167,1,0
26,-2.0407151506586634,1002,167,1,0
27,-2.0803402236519855,1002,167,1,0
28,-1.9893885846740655,1002,167,1,0
29,-1.9958067842431175,1002,167,1,0
30,-1.8022411091133188,1002,167,1,0
31,-1.8603286237807795,1002,167,1,0
32,-1.883459648732583,1002,167,1,0
33,-1.9177394493716262,1002,167,1,0
34,-1.7844475639097206,1002,167,1,0
35,-2.0750739264462683,1002,167,1,0
36,-1.837614870019248,1002,167,1,0
37,-2.0681694232830425,1002,167,1,0
38,-1.8202774959982886,1002,167,1,0
39,-1.8320365788036896,1002,167,1,0
40,-2.511177837301945,1002,167,2,0
41,-2.632092024725959,1002,167,2,0
42,-3.1100264145987317,1002,167,2,0
43,-2.712636654067907,1002,167,2,0
44,-3.0212073336271668,1002,167,2,0
45,-2.8789493426104658,1002,167,2,0
46,-3.078242534904401,1002,167,2,0
47,-2.8372295572520656,1002,167,2,0
48,-2.748542046970784,1002,167,2,0
49,-2.917716672722531,1002,167,2,0
50,-2.422997500875333,1002,167,2,0
51,-2.5269974803665436,1002,167,2,0
52,-2.5562326278476766,1002,167,2,0
53,-2.5341470802149577,1002,167,2,0
54,-3.1083556572907294,1002,167,2,0
55,-2.358653660678026,1002,167,2,0
56,-2.791786252083316,1002,167,2,0
57,-2.8844873903753454,1002,167,2,0
58,-2.9599468298761993,1002,167,2,0
59,-2.9251718896051315,1002,167,2,0
60,-5.216914377828388,1002,167,3,0
61,95.54561060768403,768,128,3,0
62,95.18169931015906,840,140,3,0
63,95.613416484612,774,129,3,0
64,95.23471473136725,852,142,3,0
65,94.94253641416236,858,143,3,0
66,-4.103578016911955,1002,167,3,0
67,-4.384782893344312,1002,167,3,0
68,95.49396799962513,780,130,3,0
69,95.08454976915444,918,153,3,0
70,-5.003377921363955,1002,167,3,0
71,95.43274241943888,810,135,3,0
72,95.52597711498457,762,127,3,0
73,95.85626914515689,690,115,3,0
74,94.53690494143659,984,164,3,0
75,-4.442548847765995,1002,167,3,0
76,-5.315455999135958,1002,167,3,0
77,94.98288105835407,858,143,3,0
78,-3.8773510995597995,1002,167,3,0
79,96.53067868818131,522,87,3,0
80,-15.044373350403669,1002,167,4,0
81,-15.000014414518468,1002,167,4,0
82,-15.189550204870752,1002,167,4,0
83,-15.01233196653725,1002,167,4,0
84,-14.967292796148719,1002,167,4,0
85,-15.03908113615315,1002,167,4,0
86,-15.126402006456985,1002,167,4,0
87,-14.98053689845035,1002,167,4,0
88,84.868287837145,990,165,4,0
89,-15.027129348438931,1002,167,4,0
90,-15.048458664678257,1002,167,4,0
91,87.1902954853276,834,139,4,0
92,-14.965737544885929,1002,167,4,0
93,-15.180336044898663,1002,167,4,0
94,-15.17391436970257,1002,167,4,0
95,-15.03541637839247,1002,167,4,0
96,87.7965069178506,798,133,4,0
97,-15.16850088496523,1002,167,4,0
98,-15.14044382795902,1002,167,4,0
99,-15.13221726483317,1002,167,4,0
100,89.24704310791333,804,134,5,0
101,-12.822690696225932,1002,167,5,0
102,87.29893221302929,966,161,5,0
103,90.21812886079647,732,122,5,0
104,-12.89249188218756,1002,167,5,0
105,92.71977995125766,540,90,5,0
106,87.44454126479543,960,160,5,0
107,-13.111697618793581,1002,167,5,0
108,90.62629146699705,684,114,5,0
109,91.49967827923084,630,105,5,0
110,91.5409286275918,630,105,5,0
111,87.26350190201727,966,161,5,0
112,92.5723997785931,546,91,5,0
113,91.65397077175703,624,104,5,0
114,88.49944936280312,876,146,5,0
115,92.72200709985009,540,90,5,0
116,87.05917698316591,978,163,5,0
117,90.58553013271431,708,118,5,0
118,89.37419643690072,798,133,5,0
119,-12.797944116722515,1002,167,5,0
120,-11.136167073719694,1002,167,6,0
121,-11.054837741539375,1002,167,6,0
122,-11.206459317452106,1002,167,6,0
123,-11.678808112886955,1002,167,6,0
124,88.32300914745119,978,163,6,0
125,-10.605569256950293,1002,167,6,0
126,89.11301611059667,900,150,6,0
127,90.40220057875464,768,128,6,0
128,89.025264945699,906,151,6,0
129,-11.02888514686882,1002,167,6,0
130,88.28857198473924,978,163,6,0
131,-10.598097750025307,1002,167,6,0
132,-10.619789918158498,1002,167,6,0
133,89.50146556564152,852,142,6,0
134,-10.661867229008159,1002,167,6,0
135,-11.084441152629894,1002,167,6,0
136,-10.68724889922164,1002,167,6,0
137,-10.890424857351583,1002,167,6,0
138,-10.909128237293,1002,167,6,0
139,-11.258433981965574,1002,167,6,0
140,-13.513287074010908,1002,167,7,0
141,-14.14002546555415,1002,167,7,0
142,-13.598791034614504,1002,167,7,0
143,-13.620486251609602,1002,167,7,0
144,-13.850404977681066,1002,167,7,0
145,-13.708369279421317,1002,167,7,0
146,-13.632146917159314,1002,167,7,0
147,-14.083959104017165,1002,167,7,0
148,-13.952542831228607,1002,167,7,0
149,-13.869647323450021,1002,167,7,0
150,-13.6625922214191,1002,167,7,0
151,-14.470784608027714,1002,167,7,0
152,87.40311640232723,864,144,7,0
153,-13.943455033461564,1002,167,7,0
154,-14.085806376202841,1002,167,7,0
155,-13.63441986956718,1002,167,7,0
156,-13.835281295541467,1002,167,7,0
157,85.60859479040121,984,164,7,0
158,-14.282133136331062,1002,167,7,0
159,-14.4473836716768,1002,167,7,0
160,-15.982984249245733,1002,167,8,0
161,-15.968302622752033,1002,167,8,0
162,-15.899463176154075,1002,167,8,0
163,-16.062303792951454,1002,167,8,0
164,-15.885560584990392,1002,167,8,0
165,-16.019358488191422,1002,167,8,0
166,-15.912327033806475,1002,167,8,0
167,-15.867670132726621,1002,167,8,0
168,-15.902415887216257,1002,167,8,0
169,-15.85180396975873,1002,167,8,0
170,-16.098556777042084,1002,167,8,0
171,-16.127247942314735,1002,167,8,0
172,-16.00988327127867,1002,167,8,0
173,-16.108370586463437,1002,167,8,0
174,-16.041904049915427,1002,167,8,0
175,-16.134006922062326,1002,167,8,0
176,-15.93622487122263,1002,167,8,0
177,-16.145889961660263,1002,167,8,0
178,-16.14260559849841,1002,167,8,0
179,-15.874061334639707,1002,167,8,0
180,-16.320793466284726,1002,167,9,0
181,-16.250582937485916,1002,167,9,0
182,-16.39505385958703,1002,167,9,0
183,-16.31385929458883,1002,167,9,0
184,-16.3274078347075,1002,167,9,0
185,-16.24264168473546,1002,167,9,0
186,-16.230015668222883,1002,167,9,0
187,-16.221458388512023,1002,167,9,0
188,-16.347734292014025,1002,167,9,0
189,-16.252252538996363,1002,167,9,0
190,-16.2722936703272,1002,167,9,0
191,-16.329869091963225,1002,167,9,0
192,-16.290363679793963,1002,167,9,0
193,-16.29480871583136,1002,167,9,0
194,-16.24949298842148,1002,167,9,0
195,-16.354084276173214,1002,167,9,0
196,-16.30470854612665,1002,167,9,0
197,-16.371318910120173,1002,167,9,0
198,-16.36554096235499,1002,167,9,0
199,-16.337387745080317,1002,167,9,0
200,-16.229783177555838,1002,167,10,0
201,-16.24473789614123,1002,167,10,0
