,reward,timesteps,num_actions,run_num,agent_id
0,-0.0006463759292300812,1002,167,0,0
1,-0.0007633463279414677,1002,167,0,0
2,-0.0007561166245883866,1002,167,0,0
3,-0.000784172571556679,1002,167,0,0
4,-0.001086208489608591,1002,167,0,0
5,-0.0013692632635674841,1002,167,0,0
6,-0.0012808031009164016,1002,167,0,0
7,-0.0007061886078865775,1002,167,0,0
8,-0.0014984706864479662,1002,167,0,0
9,-0.0010023777811917723,1002,167,0,0
10,-0.0008043754398227668,1002,167,0,0
11,-0.0010539349961416935,1002,167,0,0
12,-0.0007377965117376531,1002,167,0,0
13,-0.0018583497165446234,1002,167,0,0
14,-0.0018314243427434466,1002,167,0,0
15,-0.0007296501294383922,1002,167,0,0
16,-0.0014752627807158652,1002,167,0,0
17,-0.0009173506565441807,1002,167,0,0
18,-0.001683207618379225,1002,167,0,0
19,-0.0008825240656971857,1002,167,0,0
20,-0.00391702447792186,1002,167,1,0
21,-0.0022046598266561358,1002,167,1,0
22,-0.008893144954305113,1002,167,1,0
23,-0.005392264107035362,1002,167,1,0
24,-0.0016938986367683823,1002,167,1,0
25,-0.0026197144071066084,1002,167,1,0
26,-0.0031906871771975073,1002,167,1,0
27,-0.0053361544047800325,1002,167,1,0
28,-0.0019321150129242427,1002,167,1,0
29,-0.0018898179887787236,1002,167,1,0
30,-0.006758271855915165,1002,167,1,0
31,-0.011750530471167918,1002,167,1,0
32,-0.0021659986015862154,1002,167,1,0
33,-0.006326747265875184,1002,167,1,0
34,-0.0022247135367953795,1002,167,1,0
35,-0.002146491601134111,1002,167,1,0
36,-0.010701663747934569,1002,167,1,0
37,-0.008057109222979194,1002,167,1,0
38,-0.004490188024077815,1002,167,1,0
39,-0.0051552406034408756,1002,167,1,0
40,-0.019639446201975053,1002,167,2,0
41,-0.05029591058571871,1002,167,2,0
42,-0.014709629436360868,1002,167,2,0
43,-0.015375914853793977,1002,167,2,0
44,-0.013717080105975155,1002,167,2,0
45,-0.059428630535792656,1002,167,2,0
46,-0.01544978919396305,1002,167,2,0
47,-0.029594175084085676,1002,167,2,0
48,-0.012143666845253557,1002,167,2,0
49,-0.03848670519566274,1002,167,2,0
50,-0.030193471700046007,1002,167,2,0
51,-0.013830964680065148,1002,167,2,0
52,-0.021965965935054937,1002,167,2,0
53,-0.014808991512034115,1002,167,2,0
54,-0.02654519589267923,1002,167,2,0
55,-0.021021934217508073,1002,167,2,0
56,-0.025890949537135968,1002,167,2,0
57,-0.01877239780176719,1002,167,2,0
58,-0.03153604481241125,1002,167,2,0
59,-0.043338834850531534,1002,167,2,0
60,-0.014474838165539542,1002,167,3,0
61,-0.02846904820250015,1002,167,3,0
62,-0.014104506003920821,1002,167,3,0
63,-0.013935172676344873,1002,167,3,0
64,-0.014152229197903026,1002,167,3,0
65,-0.014043628605390535,1002,167,3,0
66,-0.015831992489936938,1002,167,3,0
67,-0.014831635034629781,1002,167,3,0
68,-0.015662348139605008,1002,167,3,0
69,-0.02622262461043985,1002,167,3,0
70,-0.02649719182874907,1002,167,3,0
71,-0.013602028453660597,1002,167,3,0
72,-0.014530775045750463,1002,167,3,0
73,-0.012601240640684826,1002,167,3,0
74,-0.018593895172552263,1002,167,3,0
75,-0.015590726521961884,1002,167,3,0
76,-0.01369743929154086,1002,167,3,0
77,-0.016644861855941336,1002,167,3,0
78,-0.054088642522541405,1002,167,3,0
79,-0.029210573064297436,1002,167,3,0
80,-0.014196974979199608,1002,167,4,0
81,-0.019405478773821705,1002,167,4,0
82,-0.06858411157589026,1002,167,4,0
83,-0.03593932574463373,1002,167,4,0
84,-0.016996661044235466,1002,167,4,0
85,-0.010267553113031892,1002,167,4,0
86,-0.015153073990740982,1002,167,4,0
87,-0.039208165040706275,1002,167,4,0
88,-0.021795547134385848,1002,167,4,0
89,-0.00964176861103667,1002,167,4,0
90,-0.008924323120478934,1002,167,4,0
91,-0.009367034128239905,1002,167,4,0
92,-0.019277037158491606,1002,167,4,0
93,-0.014294901340087504,1002,167,4,0
94,-0.06693070874676121,1002,167,4,0
95,-0.009423465114013346,1002,167,4,0
96,-0.024615059856465837,1002,167,4,0
97,-0.014223463957634304,1002,167,4,0
98,-0.02004324479145881,1002,167,4,0
99,-0.026815693412503935,1002,167,4,0
100,-0.011176145303601347,1002,167,5,0
101,-0.007945410178481304,1002,167,5,0
102,-0.04676330675970638,1002,167,5,0
103,-0.06229563068929017,1002,167,5,0
104,-0.016418133994384698,1002,167,5,0
105,-0.01276929809150798,1002,167,5,0
106,-0.02838252824078136,1002,167,5,0
107,-0.04322439566412426,1002,167,5,0
108,-0.006643243775164363,1002,167,5,0
109,-0.007024505679364679,1002,167,5,0
110,-0.01107352167116132,1002,167,5,0
111,-0.007414835109015341,1002,167,5,0
112,-0.04572076273878105,1002,167,5,0
113,-0.037046884096124194,1002,167,5,0
114,-0.021038439673683042,1002,167,5,0
115,-0.014996674958774565,1002,167,5,0
116,-0.015303644150176396,1002,167,5,0
117,-0.012096723652674625,1002,167,5,0
118,-0.008035199656860573,1002,167,5,0
119,-0.0070119534642779525,1002,167,5,0
120,99.62939909406896,384,64,6,0
121,99.58649175771893,426,71,6,0
122,99.54774928293747,570,95,6,0
123,99.51258432461911,606,101,6,0
124,99.56976267088632,462,77,6,0
125,99.52538266426372,474,79,6,0
126,99.58784091697719,462,77,6,0
127,99.70291929561213,354,59,6,0
128,99.70671066720962,354,59,6,0
129,99.5985416395636,486,81,6,0
130,99.52095969535681,516,86,6,0
131,99.60972152203021,384,64,6,0
132,99.60612313416135,486,81,6,0
133,99.59651220263076,546,91,6,0
134,99.57394295101317,390,65,6,0
135,99.54132528509595,606,101,6,0
136,99.59637359670255,420,70,6,0
137,99.67127798361572,354,59,6,0
