,episode,success,sim_steps,VFE_post_run,noise_stddev,percent_use_fast_thinking,total_reward,agent_time_ratio,agent_id
0,0,False,999,135.32540893554688,"[0.05, 0.05]",0.0,-14.183751331848388,6,0
1,1,False,999,113.13076782226562,"[0.05, 0.05]",0.0,-13.871631455027941,6,0
2,2,False,999,163.3151092529297,"[0.05, 0.05]",0.0,-12.426739392104134,6,0
3,3,False,999,135.4141845703125,"[0.05, 0.05]",0.0,-11.929218062967212,6,0
4,4,True,628,120.94237518310547,"[0.05, 0.05]",0.0,92.77136457055926,6,0
5,5,False,999,143.4842987060547,"[0.05, 0.05]",0.0,-10.442275870597602,6,0
6,6,False,999,113.13827514648438,"[0.05, 0.05]",0.0,-10.704701876344835,6,0
7,7,False,999,122.79724884033203,"[0.05, 0.05]",0.0,-10.381585559406485,6,0
8,8,False,999,133.2397918701172,"[0.05, 0.05]",0.0,-10.551993749895763,6,0
9,9,True,407,129.97743225097656,"[0.05, 0.05]",0.0,95.4962530268697,6,0
10,10,False,999,136.2667694091797,"[0.05, 0.05]",0.0,-10.653286790885165,6,0
11,11,False,999,82.23734283447266,"[0.05, 0.05]",0.0,-10.659259530689031,6,0
12,12,False,999,112.46733093261719,"[0.05, 0.05]",0.0,-9.844173797086942,6,0
13,13,False,999,90.90766906738281,"[0.05, 0.05]",0.0,-10.607699225520584,6,0
14,14,False,999,86.43106842041016,"[0.05, 0.05]",0.0,-10.303893045478429,6,0
15,15,False,999,72.99295806884766,"[0.05, 0.05]",0.0,-9.884970892326653,6,0
16,16,False,999,69.94373321533203,"[0.05, 0.05]",0.0,-9.388133692214616,6,0
17,17,False,999,61.587913513183594,"[0.05, 0.05]",0.0,-10.619932202241847,6,0
18,18,True,584,66.0264892578125,"[0.05, 0.05]",0.0,94.20918034396729,6,0
19,19,False,999,77.91705322265625,"[0.05, 0.05]",0.0,-10.132032461172955,6,0
20,20,False,999,74.94517517089844,"[0.05, 0.05]",0.0,-10.45448160973227,6,0
21,21,True,470,101.57960510253906,"[0.05, 0.05]",0.0,95.13047943379922,6,0
22,22,False,999,68.83845520019531,"[0.05, 0.05]",0.0,-9.979884162651725,6,0
23,23,True,640,89.22728729248047,"[0.05, 0.05]",0.0,93.54108338641427,6,0
24,24,False,999,64.38380432128906,"[0.05, 0.05]",0.0,-10.595880452651336,6,0
25,25,False,999,66.15116119384766,"[0.05, 0.05]",0.0,-10.314371318796908,6,0
26,26,True,569,66.42168426513672,"[0.05, 0.05]",0.0,94.46028080837051,6,0
27,27,True,937,72.15428924560547,"[0.05, 0.05]",0.0,90.491165575176,6,0
28,28,False,999,71.3058853149414,"[0.05, 0.05]",0.0,-10.186949101183538,6,0
29,29,False,999,50.279232025146484,"[0.05, 0.05]",0.0,-10.637535000428029,6,0
30,30,True,251,89.61048889160156,"[0.05, 0.05]",0.0,97.19889263871102,6,0
31,31,True,75,121.65470886230469,"[0.05, 0.05]",0.0,99.09061853005738,6,0
32,32,True,315,69.12523651123047,"[0.05, 0.05]",0.0,96.92320900847362,6,0
33,33,True,152,105.25495147705078,"[0.05, 0.05]",0.0,98.25849430438299,6,0
34,34,True,226,108.8323974609375,"[0.05, 0.05]",0.0,97.49702150246699,6,0
35,35,True,253,123.7800064086914,"[0.05, 0.05]",0.0,96.9831225385784,6,0
36,36,True,376,90.27510833740234,"[0.05, 0.05]",0.0,95.75245520639291,6,0
