,reward,timesteps,num_actions,run_num,agent_id
9567,-13.058243540493603,1002,167,13,31
9568,-12.694088246197419,1002,167,13,31
9569,-12.965753865804967,1002,167,13,31
9570,-12.657491390369234,1002,167,13,31
9571,-13.29498030940363,1002,167,13,31
9572,-13.318182158953602,1002,167,13,31
9573,-12.797367484868913,1002,167,13,31
9574,-13.353306825096341,1002,167,13,31
9575,-12.531847706307644,1002,167,13,31
9576,-12.71424872331345,1002,167,13,31
9577,-12.556043514389694,1002,167,13,31
9578,-12.679315786240698,1002,167,13,31
9579,-12.835802911800293,1002,167,13,31
9580,-12.584099586945037,1002,167,14,31
9581,-13.13404576033868,1002,167,14,31
9582,-13.185621756130292,1002,167,14,31
9583,-12.617158458573591,1002,167,14,31
9584,-12.89451883627657,1002,167,14,31
9585,-13.343998808283297,1002,167,14,31
9586,-12.790360004403011,1002,167,14,31
9587,-13.29418913763405,1002,167,14,31
9588,-12.924085705445375,1002,167,14,31
9589,-12.48915648372336,1002,167,14,31
9590,-13.364703553143524,1002,167,14,31
9591,-12.723216755189338,1002,167,14,31
9592,-13.248327358468538,1002,167,14,31
9593,-12.97114197966747,1002,167,14,31
9594,-12.485713600127827,1002,167,14,31
9595,-12.924402086240423,1002,167,14,31
9596,-13.364788739550793,1002,167,14,31
9597,-13.223625799157048,1002,167,14,31
9598,-13.326647745548598,1002,167,14,31
9599,-12.625333432724819,1002,167,14,31
9600,-0.15426053694834904,1002,167,0,32
9601,-0.14566774161243146,1002,167,0,32
9602,-0.16108643165472647,1002,167,0,32
9603,-0.17017033764236889,1002,167,0,32
9604,-0.16594211948211662,1002,167,0,32
9605,-0.16107903868335186,1002,167,0,32
9606,-0.16375908061519395,1002,167,0,32
9607,-0.1653520535827446,1002,167,0,32
9608,-0.15565024356858811,1002,167,0,32
9609,-0.16920050596053232,1002,167,0,32
9610,-0.17093744451359105,1002,167,0,32
9611,-0.16797635523001248,1002,167,0,32
9612,-0.16339693474541706,1002,167,0,32
9613,-0.16994798034418668,1002,167,0,32
9614,-0.16841170427794122,1002,167,0,32
9615,-0.1640124396998871,1002,167,0,32
9616,-0.14510983341767858,1002,167,0,32
9617,-0.14516982491359276,1002,167,0,32
9618,-0.16117089706875481,1002,167,0,32
9619,-0.14998955697756516,1002,167,0,32
9620,-0.2860695096109164,1002,167,1,32
9621,-0.33716024187708193,1002,167,1,32
9622,-0.33782407118332974,1002,167,1,32
9623,-0.33407634556222754,1002,167,1,32
9624,-0.3353497075600044,1002,167,1,32
9625,-0.3387653203495912,1002,167,1,32
9626,-0.33099885521263195,1002,167,1,32
9627,-0.33876024545377426,1002,167,1,32
9628,-0.3090296177449708,1002,167,1,32
9629,-0.3270559744087165,1002,167,1,32
9630,-0.3280129177646952,1002,167,1,32
9631,-0.3376972503193205,1002,167,1,32
9632,-0.338438389255155,1002,167,1,32
9633,-0.30625310933557714,1002,167,1,32
9634,-0.3192812404427602,1002,167,1,32
9635,-0.3366414432388121,1002,167,1,32
9636,-0.33547113296637077,1002,167,1,32
9637,-0.3387615398067233,1002,167,1,32
9638,-0.3375733476989696,1002,167,1,32
9639,-0.33527802516200955,1002,167,1,32
9640,-0.17205051870687305,1002,167,2,32
9641,-0.19921486938439623,1002,167,2,32
9642,-0.21261118975120552,1002,167,2,32
9643,-0.21749353529651838,1002,167,2,32
9644,-0.2181736343978725,1002,167,2,32
9645,-0.21624760923690467,1002,167,2,32
9646,-0.18829735868868913,1002,167,2,32
9647,-0.1603745963143558,1002,167,2,32
9648,-0.21190370410143108,1002,167,2,32
9649,-0.21457171738011696,1002,167,2,32
9650,-0.2180596512858312,1002,167,2,32
9651,-0.21481542270551074,1002,167,2,32
9652,-0.2146654726176226,1002,167,2,32
9653,-0.2180490033657633,1002,167,2,32
9654,-0.21802997685625192,1002,167,2,32
9655,-0.170030003048182,1002,167,2,32
9656,-0.21260965972413304,1002,167,2,32
9657,-0.21321997675156015,1002,167,2,32
9658,-0.21824354979084137,1002,167,2,32
9659,-0.17035281175654032,1002,167,2,32
9660,-0.07431032641984078,1002,167,3,32
9661,-0.058741511556023446,1002,167,3,32
9662,-0.03395838392876149,1002,167,3,32
9663,-0.03424251050578743,1002,167,3,32
9664,-0.0637455483470572,1002,167,3,32
9665,-0.08010410740043898,1002,167,3,32
9666,-0.06608699770095126,1002,167,3,32
9667,-0.03766605685254494,1002,167,3,32
9668,-0.040439902541067774,1002,167,3,32
9669,-0.04413672900053181,1002,167,3,32
9670,-0.06929161185913557,1002,167,3,32
9671,-0.034431230916498405,1002,167,3,32
9672,-0.0800293677105089,1002,167,3,32
9673,-0.03970682883681706,1002,167,3,32
9674,-0.03633659316306358,1002,167,3,32
9675,-0.03797616023626421,1002,167,3,32
9676,-0.04375385146468094,1002,167,3,32
9677,-0.04427580172879722,1002,167,3,32
9678,-0.06727733288348162,1002,167,3,32
9679,-0.042634520992097316,1002,167,3,32
9680,-0.008859147699579973,1002,167,4,32
9681,-0.04686216047412299,1002,167,4,32
9682,-0.010767225968084314,1002,167,4,32
9683,-0.023300683872739376,1002,167,4,32
9684,-0.008415580467295557,1002,167,4,32
9685,-0.09203289547751783,1002,167,4,32
9686,-0.008038856290890187,1002,167,4,32
9687,-0.009352369013336866,1002,167,4,32
9688,-0.008509083464224527,1002,167,4,32
9689,-0.02058460165074927,1002,167,4,32
9690,-0.05199012427518017,1002,167,4,32
9691,-0.05492008648975677,1002,167,4,32
9692,-0.008503768384874193,1002,167,4,32
9693,-0.008513213632295286,1002,167,4,32
9694,-0.008511367308090632,1002,167,4,32
9695,-0.008107420727029049,1002,167,4,32
9696,-0.009921947944299531,1002,167,4,32
9697,-0.04418758852275832,1002,167,4,32
9698,-0.00972710786692146,1002,167,4,32
9699,-0.00890783406428905,1002,167,4,32
9700,-0.0017990847306129673,1002,167,5,32
9701,-0.06119066426225738,1002,167,5,32
9702,-0.1448117790647614,1002,167,5,32
9703,-0.1354302294650223,1002,167,5,32
9704,-0.06060624646390816,1002,167,5,32
9705,-0.0010488154545387797,1002,167,5,32
9706,-0.0035447118161198873,1002,167,5,32
9707,-0.043869634706157096,1002,167,5,32
9708,-0.023054824119593833,1002,167,5,32
9709,-0.001061790442734382,1002,167,5,32
9710,-0.0013589267744256311,1002,167,5,32
9711,-0.0058867921791962985,1002,167,5,32
